sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['R_Base_Y_For', 'R_Torso_Z_Back', 'L_Torso_Y_For', 'L_Arm_X_For', 'R_Arm_Z_For', 'R_Base_Y_Back']",False,R_Head_Z_For,6,robot,2,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\R_Head_Z_For.mp4,16,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,1168.6484215000091,1169.7406572000036,,,,,,,,,1174.157131400003,1174.157131400003,1174.157131400003,1174.157131400003,1174.157131400003,1174.157131400003,1174.157131400003,1174.157131400003,None,None,None,,,,,,,,,,,1145.325800000006,1145.325800000006,None,,,,,1169.7406572000036,1169.7406572000036,1169.7406572000036,n,4.384898100004648,1145.325800000006,1145.325800000006,1165.007522800006,1169.7406572000036,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['L_Head_Y_For', 'R_Torso_Z_For', 'L_Head_Y_Back', 'L_Head_Z_Back', 'R_Base_X_For', 'R_Torso_X_For']",False,L_Arm_Y_Back,6,robot,2,False,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,16,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,1197.370720699997,1198.4703104000073,,,,,,,,,1203.0366481000092,1203.0366481000092,1203.0366481000092,1203.0366481000092,1203.0366481000092,1203.0366481000092,1203.0366481000092,1203.0366481000092,None,None,None,,,,,,,,,,,1174.157131400003,1174.157131400003,None,,,,,1198.4703104000073,1198.4703104000073,1198.4703104000073,c,4.528015899995808,1174.157131400003,1174.157131400003,1193.7358859000087,1198.4703104000073,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Base_Y_Back', 'R_Base_Y_For', 'R_Base_X_Back', 'R_Head_Z_Back', 'L_Base_Y_For', 'L_Torso_Y_Back']",False,R_Arm_X_For,6,robot,2,False,True,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\R_Arm_X_For.mp4,16,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,1226.1534060999984,1227.239663100001,,,,,,,,,1231.377667000008,1236.018052200001,1231.377667000008,1236.018052200001,1231.377667000008,1236.018052200001,1231.377667000008,1236.018052200001,69.6604938271605,3.4545896999916295,space,,,4.580935300007695,,,,,,,,1203.0366481000092,1203.0366481000092,None,,,,,1227.239663100001,1227.239663100001,1227.239663100001,n,4.062149999997928,1203.0366481000092,1203.0366481000092,1222.6548752999952,1227.239663100001,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Arm_X_Back', 'R_Torso_Z_Back', 'L_Arm_Y_Back', 'R_Head_Y_For']",False,L_Arm_Y_For,4,robot,2,True,False,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,16,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,1255.4948970999976,1256.5718220999988,,,,,,,,,1263.1904826999962,1263.1904826999962,1263.1904826999962,1263.1904826999962,1263.1904826999962,1263.1904826999962,1263.1904826999962,1263.1904826999962,None,None,None,,,,,,,,,,,1236.018052200001,1236.018052200001,space,3.5635146999993594,,,,1256.5718220999988,1256.5718220999988,1256.5718220999988,n,6.586608400000841,,,1251.8715503999993,1256.5718220999988,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['L_Torso_Z_For', 'R_Head_Z_For', 'R_Arm_X_For', 'L_Arm_Z_For']",True,R_Head_Z_For,4,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\R_Head_Z_For.mp4,16,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,1279.0869066000014,1280.1873342000035,,,,,,,,,1283.9724748000008,1283.9724748000008,1283.9724748000008,1283.9724748000008,1283.9724748000008,1283.9724748000008,1283.9724748000008,1283.9724748000008,None,None,None,,,,,,,,,,,1263.1904826999962,1263.1904826999962,None,,,,,1280.1873342000035,1280.1873342000035,1280.1873342000035,c,3.747156899989932,1263.1904826999962,1263.1904826999962,1275.4505930000014,1280.1873342000035,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Arm_X_For', 'R_Head_Y_For', 'L_Head_Y_Back', 'L_Base_Y_Back']",True,L_Head_Y_Back,4,robot,2,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Head_Y_Back.mp4,16,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,1299.7795803000045,1285.0491574000043,,,,,,,,,1304.5872774000018,1304.5872774000018,1304.5872774000018,1304.5872774000018,1304.5872774000018,1304.5872774000018,1304.5872774000018,1304.5872774000018,None,None,None,,,,,,,,,,,1283.9724748000008,1283.9724748000008,None,,,,,1300.8724833000015,1300.8724833000015,1300.8724833000015,c,3.6791384000098333,1283.9724748000008,1283.9724748000008,1296.2144310000003,1300.8724833000015,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Arm_Z_Back', 'R_Base_Y_Back', 'R_Base_Y_For', 'R_Head_Z_For']",True,R_Base_Y_Back,4,robot,2,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\R_Base_Y_Back.mp4,16,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,1320.4680547000025,1321.5570934999996,,,,,,,,,1325.374968899996,1325.374968899996,1325.374968899996,1325.374968899996,1325.374968899996,1325.374968899996,1325.374968899996,1325.374968899996,None,None,None,,,,,,,,,,,1304.5872774000018,1304.5872774000018,None,,,,,1321.5570934999996,1321.5570934999996,1321.5570934999996,c,3.776627599989297,1304.5872774000018,1304.5872774000018,1316.8369789999997,1321.5570934999996,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Torso_Z_Back', 'R_Arm_X_For', 'R_Base_X_Back', 'R_Torso_Z_For']",False,L_Base_X_For,4,robot,2,False,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\L_Base_X_For.mp4,16,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,1341.2451719999954,1342.3215457000042,,,,,,,,,1346.4207524000085,1346.4207524000085,1346.4207524000085,1346.4207524000085,1346.4207524000085,1346.4207524000085,1346.4207524000085,1346.4207524000085,None,None,None,,,,,,,,,,,1325.374968899996,1325.374968899996,None,,,,,1342.3215457000042,1342.3215457000042,1342.3215457000042,n,4.0623172000050545,1325.374968899996,1325.374968899996,1337.622415699996,1342.3215457000042,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Base_X_Back', 'L_Torso_X_Back', 'L_Head_X_For', 'L_Base_Z_For']",False,L_Torso_Z_For,4,robot,2,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Torso_Z_For.mp4,16,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,1362.2188554000022,1363.304848700005,,,,,,,,,1367.4112576000043,1367.4112576000043,1367.4112576000043,1367.4112576000043,1367.4112576000043,1367.4112576000043,1367.4112576000043,1367.4112576000043,None,None,None,,,,,,,,,,,1346.4207524000085,1346.4207524000085,None,,,,,1363.304848700005,1363.304848700005,1363.304848700005,c,4.06132069999876,1346.4207524000085,1346.4207524000085,1358.587891800009,1363.304848700005,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Torso_X_Back', 'R_Torso_Y_For', 'R_Torso_Y_Back', 'R_Base_Z_Back']",False,R_Torso_Z_Back,4,robot,2,False,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,16,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,1383.1979398999974,1368.4855922999996,,,,,,,,,1388.224429199996,1388.224429199996,1388.224429199996,1388.224429199996,1388.224429199996,1388.224429199996,1388.224429199996,1388.224429199996,None,None,None,,,,,,,,,,,1367.4112576000043,1367.4112576000043,None,,,,,1384.2894977999968,1384.2894977999968,1384.2894977999968,c,3.8926252000092063,1367.4112576000043,1367.4112576000043,1379.6555776000023,1384.2894977999968,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Head_Y_Back', 'R_Torso_X_Back', 'R_Arm_X_Back', 'R_Head_X_For']",True,R_Torso_X_Back,4,robot,2,False,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\R_Torso_X_Back.mp4,16,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,1404.0856670000067,1405.1723191000056,,,,,,,,,1408.8112825999997,1408.8112825999997,1408.8112825999997,1408.8112825999997,1408.8112825999997,1408.8112825999997,1408.8112825999997,1408.8112825999997,None,None,None,,,,,,,,,,,1388.224429199996,1388.224429199996,None,,,,,1405.1723191000056,1405.1723191000056,1405.1723191000056,c,3.5862755000125617,1388.224429199996,1388.224429199996,1400.4530446999997,1405.1723191000056,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['L_Base_Y_For', 'L_Arm_Y_Back', 'L_Arm_X_For', 'R_Head_Y_For']",True,L_Arm_Y_Back,4,robot,2,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,16,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,1424.583278799997,1425.6715071000071,,,,,,,,,1429.3946585000085,1429.3946585000085,1429.3946585000085,1429.3946585000085,1429.3946585000085,1429.3946585000085,1429.3946585000085,1429.3946585000085,None,None,None,,,,,,,,,,,1408.8112825999997,1408.8112825999997,None,,,,,1425.6715071000071,1425.6715071000071,1425.6715071000071,c,3.6790336999983992,1408.8112825999997,1408.8112825999997,1420.941007100002,1425.6715071000071,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['L_Head_X_For', 'R_Head_Z_For', 'L_Arm_X_For', 'R_Torso_Y_Back']",False,L_Head_Y_Back,4,robot,2,False,True,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\L_Head_Y_Back.mp4,16,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,1445.1978634999978,1430.4660873999965,,,,,,,,,1449.9515473000065,1454.3410147999966,1449.9515473000065,1454.3410147999966,1449.9515473000065,1454.3410147999966,1449.9515473000065,1454.3410147999966,57.46913580246914,3.5615278000041144,space,,,4.335412600004929,,,,,,,,1429.3946585000085,1429.3946585000085,None,,,,,1446.2891333000007,1446.2891333000007,1446.2891333000007,n,2.797394200009876,1429.3946585000085,1429.3946585000085,1441.5565673000092,1446.2891333000007,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Arm_Y_For', 'R_Arm_Z_Back']",True,R_Arm_Z_Back,2,robot,2,True,False,"['robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,16,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,1463.828502000004,1464.907191300008,,,,,,,,,1468.5448814999982,1468.5448814999982,1468.5448814999982,1468.5448814999982,1468.5448814999982,1468.5448814999982,1468.5448814999982,1468.5448814999982,None,None,None,,,,,,,,,,,1454.3410147999966,1454.3410147999966,space,1.1697219000052428,,,,1464.907191300008,1464.907191300008,1464.907191300008,c,3.004405699990457,,,1460.2051558999956,1464.907191300008,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['L_Arm_X_Back', 'R_Head_Y_For']",False,L_Head_Z_Back,2,robot,2,False,False,"['robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\L_Head_Z_Back.mp4,16,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,1476.985692999995,1478.0875654999982,,,,,,,,,1481.7301152,1481.7301152,1481.7301152,1481.7301152,1481.7301152,1481.7301152,1481.7301152,1481.7301152,None,None,None,,,,,,,,,,,1468.5448814999982,1468.5448814999982,None,,,,,1478.0875654999982,1478.0875654999982,1478.0875654999982,n,3.1109286000137217,1468.5448814999982,1468.5448814999982,1473.3425255000038,1478.0875654999982,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['L_Torso_X_Back', 'R_Base_X_Back']",False,R_Head_Y_For,2,robot,2,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Head_Y_For.mp4,16,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,1490.200617800001,1491.288687799999,,,,,,,,,1494.9412663999974,1494.9412663999974,1494.9412663999974,1494.9412663999974,1494.9412663999974,1494.9412663999974,1494.9412663999974,1494.9412663999974,None,None,None,,,,,,,,,,,1481.7301152,1481.7301152,None,,,,,1491.288687799999,1491.288687799999,1491.288687799999,n,3.429867100014235,1481.7301152,1481.7301152,1486.5612054999947,1491.288687799999,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['L_Base_Z_Back', 'R_Base_Z_For']",True,R_Base_Z_For,2,robot,2,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\R_Base_Z_For.mp4,16,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,1503.4171806000086,1504.5097307999968,,,,,,,,,1508.157565600006,1508.157565600006,1508.157565600006,1508.157565600006,1508.157565600006,1508.157565600006,1508.157565600006,1508.157565600006,None,None,None,,,,,,,,,,,1494.9412663999974,1494.9412663999974,None,,,,,1504.5097307999968,1504.5097307999968,1504.5097307999968,c,3.601212299996405,1494.9412663999974,1494.9412663999974,1499.7758027999953,1504.5097307999968,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['L_Base_X_For', 'L_Arm_X_For']",True,L_Arm_X_For,2,robot,2,False,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,16,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,1516.5510098999948,1517.6381985000044,,,,,,,,,1521.4276956999965,1521.4276956999965,1521.4276956999965,1521.4276956999965,1521.4276956999965,1521.4276956999965,1521.4276956999965,1521.4276956999965,None,None,None,,,,,,,,,,,1508.157565600006,1508.157565600006,None,,,,,1517.6381985000044,1517.6381985000044,1517.6381985000044,c,3.744459800000186,1508.157565600006,1508.157565600006,1512.9090911999956,1517.6381985000044,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Torso_X_For', 'R_Head_Y_For']",True,R_Torso_X_For,2,robot,2,False,False,"['robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\R_Torso_X_For.mp4,16,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,1529.8641908999998,1522.5038569000026,,,,,,,,,1534.5941142000083,1534.5941142000083,1534.5941142000083,1534.5941142000083,1534.5941142000083,1534.5941142000083,1534.5941142000083,1534.5941142000083,None,None,None,,,,,,,,,,,1521.4276956999965,1521.4276956999965,None,,,,,1530.952256699995,1530.952256699995,1530.952256699995,c,2.7192302999901585,1521.4276956999965,1521.4276956999965,1526.2224889000063,1530.952256699995,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['L_Base_Z_Back', 'L_Arm_Z_Back']",True,L_Base_Z_Back,2,robot,2,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\L_Base_Z_Back.mp4,16,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,1543.0344671000057,1544.1272223999986,,,,,,,,,1547.775533299995,1547.775533299995,1547.775533299995,1547.775533299995,1547.775533299995,1547.775533299995,1547.775533299995,1547.775533299995,None,None,None,,,,,,,,,,,1534.5941142000083,1534.5941142000083,None,,,,,1544.1272223999986,1544.1272223999986,1544.1272223999986,c,3.4958528999995906,1534.5941142000083,1534.5941142000083,1539.394539300003,1544.1272223999986,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['R_Arm_Y_Back', 'R_Base_X_For']",False,L_Head_X_For,2,robot,2,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4']",robot_stimuli\L_Head_X_For.mp4,16,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,1556.1181842000078,1557.214130200009,,,,,,,,,1560.9029600000067,1560.9029600000067,1560.9029600000067,1560.9029600000067,1560.9029600000067,1560.9029600000067,1560.9029600000067,1560.9029600000067,None,None,None,,,,,,,,,,,1547.775533299995,1547.775533299995,None,,,,,1557.214130200009,1557.214130200009,1557.214130200009,n,3.657180199996219,1547.775533299995,1547.775533299995,1552.577868399996,1557.214130200009,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['L_Arm_Y_Back', 'R_Base_Z_For']",False,L_Arm_Z_For,2,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,16,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,1569.3289237999998,1570.402450900001,,,,,,,,,1574.0558110999991,1574.0558110999991,1574.0558110999991,1574.0558110999991,1574.0558110999991,1574.0558110999991,1574.0558110999991,1574.0558110999991,None,None,None,,,,,,,,,,,1560.9029600000067,1560.9029600000067,None,,,,,1570.402450900001,1570.402450900001,1570.402450900001,n,3.6126338000030955,1560.9029600000067,1560.9029600000067,1565.7074792000058,1570.402450900001,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['L_Arm_Z_Back', 'L_Arm_X_Back']",False,R_Arm_X_Back,2,robot,2,False,True,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,16,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,1582.4786246000003,1583.5574553000042,,,,,,,,,1587.2369463000068,1593.2863690000086,1587.2369463000068,1593.2863690000086,1587.2369463000068,1593.2863690000086,1587.2369463000068,1593.2863690000086,44.50617283950618,4.65350820000458,space,,,5.99339790000522,,,,,,,,1574.0558110999991,1574.0558110999991,None,,,,,1583.5574553000042,1583.5574553000042,1583.5574553000042,n,3.1370040999900084,1574.0558110999991,1574.0558110999991,1578.8500184000004,1583.5574553000042,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['M', 'S', 'Z', 'V', 'N', 'J']",True,S,6,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,1610.740772300007,1611.7995907000004,,,,,,,,,1613.8309322999994,1613.8309322999994,1613.8309322999994,1613.8309322999994,1613.8309322999994,1613.8309322999994,1613.8309322999994,1613.8309322999994,None,None,None,,,,,,,,,,,1593.2863690000086,1593.2863690000086,space,3.5365818999998737,1608.5302991000062,1610.740772300007,1611.7995907000004,1611.7995907000004,1611.7995907000004,1611.7995907000004,c,1.7984320000105072,,,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['B', 'Z', 'V', 'N', 'K', 'X']",False,R,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,1627.5425630999962,1628.6021653000062,,,,,,,,,1630.6285618999973,1630.6285618999973,1630.6285618999973,1630.6285618999973,1630.6285618999973,1630.6285618999973,1630.6285618999973,1630.6285618999973,None,None,None,,,,,,,,,,,1613.8309322999994,1613.8309322999994,None,,1625.5243644000002,1627.5425630999962,1628.6021653000062,1628.6021653000062,1628.6021653000062,1628.6021653000062,n,1.9079496999911498,1613.8309322999994,1613.8309322999994,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['B', 'D', 'V', 'M', 'W', 'X']",True,X,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,1644.3240573000076,1645.3823647999961,,,,,,,,,1646.8097465000028,1646.8097465000028,1646.8097465000028,1646.8097465000028,1646.8097465000028,1646.8097465000028,1646.8097465000028,1646.8097465000028,None,None,None,,,,,,,,,,,1630.6285618999973,1630.6285618999973,None,,1642.3128171999997,1644.3240573000076,1645.3823647999961,1645.3823647999961,1645.3823647999961,1645.3823647999961,c,1.2485042999906,1630.6285618999973,1630.6285618999973,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
"['G', 'C', 'V', 'M', 'D', 'H']",False,N,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,1661.1254408999957,1662.1828865999996,,,,,,,,,1665.0123128999985,1665.0123128999985,1665.0123128999985,1665.0123128999985,1665.0123128999985,1665.0123128999985,1665.0123128999985,1665.0123128999985,None,None,None,,,,,,,,,,,1646.8097465000028,1646.8097465000028,None,,1659.1051217000058,1661.1254408999957,1662.1828865999996,1662.1828865999996,1662.1828865999996,1662.1828865999996,n,2.6405467000004137,1646.8097465000028,1646.8097465000028,,,16,001,2024-07-16_14h30.02.479,robot_sternberg_sign,2022.2.5,60.00186005785491,
