sequence,odd_ones,choices,choice_n,parameter,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['R_Base_X_Back', 'L_Torso_X_Back', 'R_Torso_X_For', 'R_Torso_Y_Back']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Base_X_Back', 'movement': 'R_Torso_Y_Back'}","['laterality', 'localisation', 'movement']",0,laterality,L_Torso_X_Back,3,robot,1,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\L_Torso_X_Back.mp4,1,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,442.99466050000046,,,459.8761777000036,459.8761777000036,459.8761777000036,2,2.757205599977169,462.6541525000066,462.6541525000066,462.6541525000066,462.6541525000066,462.6541525000066,462.6541525000066,462.6541525000066,462.6541525000066,None,None,None,,,445.0825992000173,,,,,,,,442.99466050000046,442.99466050000046,None,,456.2459352000151,442.99466050000046,442.99466050000046,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Torso_Y_Back', 'L_Arm_Y_For', 'L_Torso_Y_For', 'L_Torso_X_For']","{'laterality': 'R_Torso_Y_Back', 'localisation': 'L_Arm_Y_For', 'movement': 'L_Torso_X_For'}","['laterality', 'localisation', 'movement']",2,movement,L_Torso_X_For,3,robot,1,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4']",robot_stimuli\L_Torso_X_For.mp4,1,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,462.6541525000066,,,479.5457651000179,479.5457651000179,479.5457651000179,4,1.1096213999844622,480.6640971000015,480.6640971000015,480.6640971000015,480.6640971000015,480.6640971000015,480.6640971000015,480.6640971000015,480.6640971000015,None,None,None,,,,,,,,,,,462.6541525000066,462.6541525000066,None,,475.9185615000024,462.6541525000066,462.6541525000066,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['L_Head_X_Back', 'L_Torso_Y_Back', 'L_Head_Y_For', 'R_Head_Y_For']","{'laterality': 'R_Head_Y_For', 'localisation': 'L_Torso_Y_Back', 'movement': 'L_Head_X_Back'}","['laterality', 'localisation', 'movement']",2,movement,L_Head_X_Back,3,robot,1,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\L_Head_X_Back.mp4,1,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,480.6640971000015,,,497.403206899995,497.403206899995,497.403206899995,2,4.395459099992877,501.81083370000124,501.81083370000124,501.81083370000124,501.81083370000124,501.81083370000124,501.81083370000124,501.81083370000124,501.81083370000124,None,None,None,,,,,,,,,,,480.6640971000015,480.6640971000015,None,,493.7726704000088,480.6640971000015,480.6640971000015,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['L_Head_X_Back', 'L_Torso_X_For', 'L_Head_Z_For', 'R_Head_X_For']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Torso_X_For', 'movement': 'L_Head_Z_For'}","['laterality', 'localisation', 'movement']",1,localisation,L_Torso_X_For,3,robot,1,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Torso_X_For.mp4,1,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,501.81083370000124,,,518.6830592000042,518.6830592000042,518.6830592000042,1,4.610461100004613,523.3052432000113,523.3052432000113,523.3052432000113,523.3052432000113,523.3052432000113,523.3052432000113,523.3052432000113,523.3052432000113,None,None,None,,,503.89808579999954,,,,,,,,501.81083370000124,501.81083370000124,None,,515.0426587999973,501.81083370000124,501.81083370000124,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Arm_Z_Back', 'L_Torso_Z_For', 'R_Torso_Z_For', 'R_Torso_Y_For']","{'laterality': 'L_Torso_Z_For', 'localisation': 'R_Arm_Z_Back', 'movement': 'R_Torso_Y_For'}","['laterality', 'localisation', 'movement']",1,localisation,R_Arm_Z_Back,3,robot,1,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,1,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,523.3052432000113,,,540.196649999998,540.196649999998,540.196649999998,1,2.4169445999723393,542.6291076000198,542.6291076000198,542.6291076000198,542.6291076000198,542.6291076000198,542.6291076000198,542.6291076000198,542.6291076000198,None,None,None,,,525.3948459000094,,,,,,,,523.3052432000113,523.3052432000113,None,,536.5638511000143,523.3052432000113,523.3052432000113,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Torso_X_For', 'R_Torso_Z_For', 'R_Base_X_For', 'L_Torso_X_Back']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Base_X_For', 'movement': 'R_Torso_Z_For'}","['laterality', 'localisation', 'movement']",0,laterality,L_Torso_X_Back,3,robot,1,False,False,"['robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Torso_X_Back.mp4,1,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,542.6291076000198,,,559.4015344000072,559.4015344000072,559.4015344000072,4,1.6323522999882698,561.0447263999959,561.0447263999959,561.0447263999959,561.0447263999959,561.0447263999959,561.0447263999959,561.0447263999959,561.0447263999959,None,None,None,,,544.7239040000131,,,,,,,,542.6291076000198,542.6291076000198,None,,555.7709363000176,542.6291076000198,542.6291076000198,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['L_Head_X_Back', 'R_Head_X_For', 'L_Head_Y_Back', 'L_Base_X_Back']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Base_X_Back', 'movement': 'L_Head_Y_Back'}","['laterality', 'localisation', 'movement']",2,movement,L_Head_Y_Back,3,robot,1,False,True,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Head_Y_Back.mp4,1,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,561.0447263999959,,,577.8973478999978,577.8973478999978,577.8973478999978,3,2.475167299999157,580.4040709999972,583.0476098000072,580.4040709999972,583.0476098000072,580.4040709999972,583.0476098000072,580.4040709999972,583.0476098000072,84.93827160493827,2.3452248999965377,space,,,563.1341672000126,2.6153941999946255,,,,,,,561.0447263999959,561.0447263999959,None,,574.2935753000202,561.0447263999959,561.0447263999959,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Arm_Y_Back', 'R_Torso_Y_For', 'R_Arm_Z_Back', 'L_Arm_Y_For']","{'laterality': 'L_Arm_Y_For', 'localisation': 'R_Torso_Y_For', 'movement': 'R_Arm_Z_Back'}","['localisation', 'movement']",0,localisation,R_Torso_Y_For,2,robot,1,True,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\R_Torso_Y_For.mp4,1,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,584.7315779000055,,,601.6618478000164,601.6618478000164,601.6618478000164,2,4.342160700005479,606.0210366999963,606.0210366999963,606.0210366999963,606.0210366999963,606.0210366999963,606.0210366999963,606.0210366999963,606.0210366999963,None,None,None,,,586.8243989000039,,,,,,,,583.0476098000072,583.0476098000072,space,1.6710360999859404,598.0290189000079,,,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Base_Z_For', 'L_Base_Y_Back', 'R_Base_Y_For', 'R_Head_Y_For']","{'laterality': 'L_Base_Y_Back', 'localisation': 'R_Head_Y_For', 'movement': 'R_Base_Z_For'}","['laterality', 'localisation']",0,laterality,L_Base_Y_Back,2,robot,1,False,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\L_Base_Y_Back.mp4,1,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,606.0210366999963,,,622.8449898000108,622.8449898000108,622.8449898000108,2,2.9808048000268172,625.8425943000184,625.8425943000184,625.8425943000184,625.8425943000184,625.8425943000184,625.8425943000184,625.8425943000184,625.8425943000184,None,None,None,,,,,,,,,,,606.0210366999963,606.0210366999963,None,,619.212391100009,606.0210366999963,606.0210366999963,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['L_Arm_Z_For', 'R_Arm_Z_Back', 'L_Arm_X_Back', 'L_Torso_Z_For']","{'laterality': 'R_Arm_Z_Back', 'localisation': 'L_Torso_Z_For', 'movement': 'L_Arm_X_Back'}","['laterality', 'movement']",0,laterality,R_Arm_Z_Back,2,robot,1,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,1,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,625.8425943000184,,,642.715239400015,642.715239400015,642.715239400015,2,1.2401224999921396,643.971804700006,643.971804700006,643.971804700006,643.971804700006,643.971804700006,643.971804700006,643.971804700006,643.971804700006,None,None,None,,,627.9287404000061,,,,,,,,625.8425943000184,625.8425943000184,None,,639.0815429000068,625.8425943000184,625.8425943000184,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['L_Head_Z_Back', 'R_Head_Z_Back', 'R_Head_X_Back', 'R_Base_Z_Back']","{'laterality': 'L_Head_Z_Back', 'localisation': 'R_Base_Z_Back', 'movement': 'R_Head_X_Back'}","['localisation', 'movement']",0,localisation,R_Base_Z_Back,2,robot,1,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,1,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,643.971804700006,,,660.770205400011,660.770205400011,660.770205400011,4,1.928127899998799,662.713124700007,662.713124700007,662.713124700007,662.713124700007,662.713124700007,662.713124700007,662.713124700007,662.713124700007,None,None,None,,,646.0652243999939,,,,,,,,643.971804700006,643.971804700006,None,,657.2319699999935,643.971804700006,643.971804700006,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['L_Torso_Y_For', 'L_Base_X_Back', 'R_Base_Y_Back', 'L_Base_Y_For']","{'laterality': 'R_Base_Y_Back', 'localisation': 'L_Torso_Y_For', 'movement': 'L_Base_X_Back'}","['laterality', 'localisation']",0,laterality,R_Base_Y_Back,2,robot,1,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\R_Base_Y_Back.mp4,1,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,662.713124700007,,,679.4519920000166,679.4519920000166,679.4519920000166,1,3.1886272999981884,682.6548453000141,682.6548453000141,682.6548453000141,682.6548453000141,682.6548453000141,682.6548453000141,682.6548453000141,682.6548453000141,None,None,None,,,664.7939288000052,,,,,,,,662.713124700007,662.713124700007,None,,675.9161487999954,662.713124700007,662.713124700007,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Arm_Z_For', 'L_Arm_Y_For', 'R_Arm_Y_Back', 'R_Base_Y_Back']","{'laterality': 'L_Arm_Y_For', 'localisation': 'R_Base_Y_Back', 'movement': 'R_Arm_Z_For'}","['laterality', 'localisation']",1,localisation,R_Base_Y_Back,2,robot,1,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\R_Base_Y_Back.mp4,1,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,682.6548453000141,,,699.5282310000039,699.5282310000039,699.5282310000039,4,1.7266458999947645,701.2666049000109,701.2666049000109,701.2666049000109,701.2666049000109,701.2666049000109,701.2666049000109,701.2666049000109,701.2666049000109,None,None,None,,,684.7416509000177,,,,,,,,682.6548453000141,682.6548453000141,None,,695.9034375000047,682.6548453000141,682.6548453000141,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Base_Z_Back', 'L_Base_Z_Back', 'L_Base_X_For', 'L_Torso_Z_Back']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Base_X_For'}","['laterality', 'localisation']",1,localisation,L_Torso_Z_Back,2,robot,1,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,1,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,701.2666049000109,,,717.8485978000099,717.8485978000099,717.8485978000099,4,2.8108501999813598,720.6762074000144,720.6762074000144,720.6762074000144,720.6762074000144,720.6762074000144,720.6762074000144,720.6762074000144,720.6762074000144,None,None,None,,,703.3611103000003,,,,,,,,701.2666049000109,701.2666049000109,None,,714.3516971000063,701.2666049000109,701.2666049000109,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['L_Head_X_For', 'R_Base_X_For', 'L_Base_X_Back', 'L_Base_Z_For']","{'laterality': 'R_Base_X_For', 'localisation': 'L_Head_X_For', 'movement': 'L_Base_Z_For'}","['laterality', 'movement']",0,laterality,R_Base_X_For,2,robot,1,False,False,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\R_Base_X_For.mp4,1,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,720.6762074000144,,,737.3369811000011,737.3369811000011,737.3369811000011,1,1.6343701000150759,738.9859406000178,738.9859406000178,738.9859406000178,738.9859406000178,738.9859406000178,738.9859406000178,738.9859406000178,738.9859406000178,None,None,None,,,722.7585497999971,,,,,,,,720.6762074000144,720.6762074000144,None,,733.7021258000168,720.6762074000144,720.6762074000144,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['L_Head_X_Back', 'L_Torso_Y_Back', 'R_Head_Y_Back', 'L_Head_Y_For']","{'laterality': 'R_Head_Y_Back', 'localisation': 'L_Torso_Y_Back', 'movement': 'L_Head_X_Back'}","['laterality', 'movement']",1,movement,L_Head_X_Back,2,robot,1,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\L_Head_X_Back.mp4,1,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,738.9859406000178,,,755.7650546999939,755.7650546999939,755.7650546999939,1,1.4332359000109136,757.2132033999951,757.2132033999951,757.2132033999951,757.2132033999951,757.2132033999951,757.2132033999951,757.2132033999951,757.2132033999951,None,None,None,,,741.0681660000118,,,,,,,,738.9859406000178,738.9859406000178,None,,752.1323236000026,738.9859406000178,738.9859406000178,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Base_X_For', 'L_Base_Y_Back', 'R_Torso_Y_Back', 'R_Base_Y_For']","{'laterality': 'L_Base_Y_Back', 'localisation': 'R_Torso_Y_Back', 'movement': 'R_Base_X_For'}","['localisation', 'movement']",1,movement,R_Base_X_For,2,robot,1,False,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\R_Base_X_For.mp4,1,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,757.2132033999951,,,773.9703855999978,773.9703855999978,773.9703855999978,1,3.3246678999857977,777.3116529000108,777.3116529000108,777.3116529000108,777.3116529000108,777.3116529000108,777.3116529000108,777.3116529000108,777.3116529000108,None,None,None,,,759.3126675999956,,,,,,,,757.2132033999951,757.2132033999951,None,,770.3368217000098,757.2132033999951,757.2132033999951,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['L_Arm_X_For', 'L_Base_X_Back', 'L_Arm_Y_Back', 'R_Arm_X_For']","{'laterality': 'R_Arm_X_For', 'localisation': 'L_Base_X_Back', 'movement': 'L_Arm_Y_Back'}","['localisation', 'movement']",1,movement,L_Arm_Y_Back,2,robot,1,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,1,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,777.3116529000108,,,794.1627833000093,794.1627833000093,794.1627833000093,3,1.5568382999917958,795.7363088999991,795.7363088999991,795.7363088999991,795.7363088999991,795.7363088999991,795.7363088999991,795.7363088999991,795.7363088999991,None,None,None,,,779.406768899993,,,,,,,,777.3116529000108,777.3116529000108,None,,790.5310783000023,777.3116529000108,777.3116529000108,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Head_X_Back', 'R_Base_Z_Back', 'R_Base_X_Back', 'L_Base_X_Back']","{'laterality': 'L_Base_X_Back', 'localisation': 'R_Head_X_Back', 'movement': 'R_Base_Z_Back'}","['laterality', 'movement']",1,movement,R_Base_Z_Back,2,robot,1,False,True,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,1,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,795.7363088999991,,,812.4699959999998,812.4699959999998,812.4699959999998,2,1.1163569000200368,813.6121458999987,816.1532187999983,813.6121458999987,816.1532187999983,813.6121458999987,816.1532187999983,813.6121458999987,816.1532187999983,67.65432098765432,2.0907889000081923,space,,,797.8227846999944,2.520034500019392,,,,,,,795.7363088999991,795.7363088999991,None,,808.8770978999964,795.7363088999991,795.7363088999991,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Torso_Z_For', 'L_Torso_Y_Back', 'R_Head_Y_For', 'R_Torso_Y_Back']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Head_Y_For', 'movement': 'R_Torso_Z_For'}",['localisation'],0,localisation,R_Head_Y_For,1,robot,1,True,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Head_Y_For.mp4,1,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,817.6570116000075,,,834.4212506000185,834.4212506000185,834.4212506000185,3,1.0970938999962527,835.5309964000189,835.5309964000189,835.5309964000189,835.5309964000189,835.5309964000189,835.5309964000189,835.5309964000189,835.5309964000189,None,None,None,,,,,,,,,,,816.1532187999983,816.1532187999983,space,1.4932783000112977,830.7827191000106,,,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Base_Y_Back', 'L_Base_Z_For', 'R_Base_Z_For', 'R_Head_Z_Back']","{'laterality': 'L_Base_Z_For', 'localisation': 'R_Head_Z_Back', 'movement': 'R_Base_Y_Back'}",['movement'],0,movement,R_Base_Y_Back,1,robot,1,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\R_Base_Y_Back.mp4,1,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,835.5309964000189,,,852.404282500007,852.404282500007,852.404282500007,1,0.44331800000509247,852.865477400017,852.865477400017,852.865477400017,852.865477400017,852.865477400017,852.865477400017,852.865477400017,852.865477400017,None,None,None,,,,,,,,,,,835.5309964000189,835.5309964000189,None,,848.768633300002,835.5309964000189,835.5309964000189,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['R_Arm_Y_For', 'R_Base_Z_Back', 'R_Base_Y_Back', 'L_Base_Y_For']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Arm_Y_For', 'movement': 'R_Base_Z_Back'}",['laterality'],0,laterality,L_Base_Y_For,1,robot,1,False,False,"['robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,1,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,852.865477400017,,,869.4044720999955,869.4044720999955,869.4044720999955,4,0.6071819000062533,870.0299628000066,870.0299628000066,870.0299628000066,870.0299628000066,870.0299628000066,870.0299628000066,870.0299628000066,870.0299628000066,None,None,None,,,854.9529727000045,,,,,,,,852.865477400017,852.865477400017,None,,865.883911300014,852.865477400017,852.865477400017,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['L_Torso_Y_For', 'R_Base_Y_Back', 'R_Torso_Y_For', 'R_Torso_Z_Back']","{'laterality': 'L_Torso_Y_For', 'localisation': 'R_Base_Y_Back', 'movement': 'R_Torso_Z_Back'}",['movement'],0,movement,R_Torso_Z_Back,1,robot,1,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,1,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,870.0299628000066,,,886.9053718000068,886.9053718000068,886.9053718000068,4,0.35513469998841174,887.2739959000028,887.2739959000028,887.2739959000028,887.2739959000028,887.2739959000028,887.2739959000028,887.2739959000028,887.2739959000028,None,None,None,,,872.1158408000192,,,,,,,,870.0299628000066,870.0299628000066,None,,883.2687745000003,870.0299628000066,870.0299628000066,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
