sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['R_Arm_Z_Back', 'R_Torso_Z_For', 'L_Arm_Z_Back', 'R_Arm_Y_For']","{'laterality': 'L_Arm_Z_Back', 'localisation': 'R_Torso_Z_For', 'movement': 'R_Arm_Y_For'}",laterality,['laterality'],L_Arm_Z_Back,2,1,robot,5,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\L_Arm_Z_Back.mp4,17,,,,,,,,,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,2205.3165377997793,,,2222.066174400039,2222.066174400039,2222.066174400039,3,0.34299040026962757,2222.4336004997604,2222.4336004997604,2222.4336004997604,2222.4336004997604,2222.4336004997604,2222.4336004997604,2222.4336004997604,2222.4336004997604,None,None,None,,,,2207.404015299864,,,,,,,,2205.3165377997793,2205.3165377997793,None,,2218.575966499746,2205.3165377997793,2205.3165377997793,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['L_Head_X_Back', 'L_Arm_Y_For', 'L_Arm_X_For', 'R_Arm_X_Back']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Head_X_Back', 'movement': 'L_Arm_Y_For'}",laterality,['laterality'],R_Arm_X_Back,3,1,robot,5,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,17,,,,,,,,,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,2222.4336004997604,,,2239.3168236999772,2239.3168236999772,2239.3168236999772,4,0.4528344003483653,2239.8010856998153,2239.8010856998153,2239.8010856998153,2239.8010856998153,2239.8010856998153,2239.8010856998153,2239.8010856998153,2239.8010856998153,None,None,None,,,,2224.521135199815,,,,,,,,2222.4336004997604,2222.4336004997604,None,,2235.6764686000533,2222.4336004997604,2222.4336004997604,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['L_Arm_Z_For', 'L_Arm_X_Back', 'L_Torso_X_Back', 'R_Arm_X_For']","{'laterality': 'R_Arm_X_For', 'localisation': 'L_Torso_X_Back', 'movement': 'L_Arm_Z_For'}",movement,['movement'],L_Arm_Z_For,0,1,robot,5,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,17,,,,,,,,,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,2239.8010856998153,,,2256.6843467997387,2256.6843467997387,2256.6843467997387,1,0.4134911000728607,2257.118530499749,2257.118530499749,2257.118530499749,2257.118530499749,2257.118530499749,2257.118530499749,2257.118530499749,2257.118530499749,None,None,None,,,,2241.8885097997263,,,,,,,,2239.8010856998153,2239.8010856998153,None,,2253.0438572997227,2239.8010856998153,2239.8010856998153,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['R_Arm_Z_For', 'R_Base_Y_Back', 'L_Arm_Y_Back', 'R_Arm_Y_For']","{'laterality': 'L_Arm_Y_Back', 'localisation': 'R_Base_Y_Back', 'movement': 'R_Arm_Z_For'}",localisation,['localisation'],R_Base_Y_Back,1,1,robot,5,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Base_Y_Back.mp4,17,,,,,,,,,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,2257.118530499749,,,2273.884780500084,2273.884780500084,2273.884780500084,2,0.38188770040869713,2274.285670399666,2274.285670399666,2274.285670399666,2274.285670399666,2274.285670399666,2274.285670399666,2274.285670399666,2274.285670399666,None,None,None,,,,2259.2059968998656,,,,,,,,2257.118530499749,2257.118530499749,None,,2270.377946499735,2257.118530499749,2257.118530499749,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['L_Torso_Z_Back', 'L_Torso_X_For', 'L_Arm_Z_Back', 'R_Torso_Z_For']","{'laterality': 'R_Torso_Z_For', 'localisation': 'L_Arm_Z_Back', 'movement': 'L_Torso_X_For'}",movement,['movement'],L_Torso_X_For,1,1,robot,5,False,True,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\L_Torso_X_For.mp4,17,,,,,,,,,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,2274.285670399666,,,2291.0352709996514,2291.0352709996514,2291.0352709996514,2,0.33427240001037717,2291.436085399706,2294.4920938001014,2291.436085399706,2294.4920938001014,2291.436085399706,2294.4920938001014,2291.436085399706,2294.4920938001014,31.66666666666667,2.331279500387609,space,,,,2276.373091599904,2.9813467003405094,,,,,,,2274.285670399666,2274.285670399666,None,,2287.3947882000357,2274.285670399666,2274.285670399666,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['L_Base_X_For', 'L_Head_Y_Back', 'R_Base_Y_For', 'L_Base_Y_Back']","{'laterality': 'R_Base_Y_For', 'localisation': 'L_Head_Y_Back', 'movement': 'L_Base_X_For'}",movement,"['localisation', 'movement']",L_Base_X_For,0,2,robot,5,True,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Base_X_For.mp4,17,,,,,,,,,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,2296.0117611000314,,,2312.7613629996777,2312.7613629996777,2312.7613629996777,1,2.0163879999890924,2314.7987637999468,2314.7987637999468,2314.7987637999468,2314.7987637999468,2314.7987637999468,2314.7987637999468,2314.7987637999468,2314.7987637999468,None,None,None,,,,,,,,,,,,2294.4920938001014,2294.4920938001014,space,1.5011232001706958,2309.204418399837,,,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['R_Arm_Z_For', 'L_Torso_Z_For', 'R_Torso_X_Back', 'R_Torso_Z_Back']","{'laterality': 'L_Torso_Z_For', 'localisation': 'R_Arm_Z_For', 'movement': 'R_Torso_X_Back'}",movement,"['laterality', 'movement']",R_Torso_X_Back,2,2,robot,5,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\R_Torso_X_Back.mp4,17,,,,,,,,,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,2314.7987637999468,,,2331.6819368996657,2331.6819368996657,2331.6819368996657,3,0.926956600509584,2332.6338279000483,2332.6338279000483,2332.6338279000483,2332.6338279000483,2332.6338279000483,2332.6338279000483,2332.6338279000483,2332.6338279000483,None,None,None,,,,2316.8861937997863,,,,,,,,2314.7987637999468,2314.7987637999468,None,,2328.041430399753,2314.7987637999468,2314.7987637999468,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['R_Arm_Y_Back', 'L_Head_Y_For', 'L_Arm_Z_For', 'L_Arm_Y_For']","{'laterality': 'R_Arm_Y_Back', 'localisation': 'L_Head_Y_For', 'movement': 'L_Arm_Z_For'}",laterality,"['laterality', 'movement']",R_Arm_Y_Back,0,2,robot,5,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,17,,,,,,,,,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,2332.6338279000483,,,2349.5337554998696,2349.5337554998696,2349.5337554998696,1,1.8674574005417526,2351.4208255000412,2351.4208255000412,2351.4208255000412,2351.4208255000412,2351.4208255000412,2351.4208255000412,2351.4208255000412,2351.4208255000412,None,None,None,,,,2334.7213312997483,,,,,,,,2332.6338279000483,2332.6338279000483,None,,2345.8765598996542,2332.6338279000483,2332.6338279000483,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['R_Torso_X_For', 'L_Torso_Z_Back', 'R_Torso_Z_Back', 'R_Head_Z_For']","{'laterality': 'L_Torso_Z_Back', 'localisation': 'R_Head_Z_For', 'movement': 'R_Torso_X_For'}",movement,"['localisation', 'movement']",R_Torso_X_For,0,2,robot,5,False,False,"['robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\R_Torso_X_For.mp4,17,,,,,,,,,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,2351.4208255000412,,,2368.1704607000574,2368.1704607000574,2368.1704607000574,1,1.3666404001414776,2369.5565267000347,2369.5565267000347,2369.5565267000347,2369.5565267000347,2369.5565267000347,2369.5565267000347,2369.5565267000347,2369.5565267000347,None,None,None,,,,2353.5082995998673,,,,,,,,2351.4208255000412,2351.4208255000412,None,,2364.529957599938,2351.4208255000412,2351.4208255000412,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['R_Arm_X_For', 'R_Base_X_For', 'R_Arm_Y_For', 'L_Arm_X_For']","{'laterality': 'L_Arm_X_For', 'localisation': 'R_Base_X_For', 'movement': 'R_Arm_Y_For'}",laterality,"['laterality', 'localisation']",L_Arm_X_For,3,2,robot,5,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,17,,,,,,,,,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,2369.5565267000347,,,2386.2226585000753,2386.2226585000753,2386.2226585000753,4,0.5790697000920773,2386.823845999781,2386.823845999781,2386.823845999781,2386.823845999781,2386.823845999781,2386.823845999781,2386.823845999781,2386.823845999781,None,None,None,,,,2371.6439800998196,,,,,,,,2369.5565267000347,2369.5565267000347,None,,2382.582157100085,2369.5565267000347,2369.5565267000347,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['L_Base_X_For', 'L_Head_X_For', 'L_Head_Y_For', 'R_Head_X_For']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Base_X_For', 'movement': 'L_Head_Y_For'}",localisation,"['localisation', 'movement']",L_Base_X_For,0,2,robot,5,False,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Base_X_For.mp4,17,,,,,,,,,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,2386.823845999781,,,2403.6235386999324,2403.6235386999324,2403.6235386999324,1,2.241412900388241,2405.8946905001067,2405.8946905001067,2405.8946905001067,2405.8946905001067,2405.8946905001067,2405.8946905001067,2405.8946905001067,2405.8946905001067,None,None,None,,,,2388.927972599864,,,,,,,,2386.823845999781,2386.823845999781,None,,2399.9830575999804,2386.823845999781,2386.823845999781,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['L_Torso_Y_For', 'R_Torso_X_Back', 'R_Torso_Y_Back', 'R_Base_Y_For']","{'laterality': 'L_Torso_Y_For', 'localisation': 'R_Base_Y_For', 'movement': 'R_Torso_X_Back'}",localisation,"['laterality', 'localisation']",R_Base_Y_For,3,2,robot,5,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\R_Base_Y_For.mp4,17,,,,,,,,,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,2405.8946905001067,,,2422.794626200106,2422.794626200106,2422.794626200106,1,3.486736500170082,2426.3015582999215,2426.3015582999215,2426.3015582999215,2426.3015582999215,2426.3015582999215,2426.3015582999215,2426.3015582999215,2426.3015582999215,None,None,None,,,,2407.9821647997014,,,,,,,,2405.8946905001067,2405.8946905001067,None,,2419.1541983000934,2405.8946905001067,2405.8946905001067,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['L_Head_Z_Back', 'L_Arm_Z_For', 'R_Head_Z_For', 'L_Head_X_For']","{'laterality': 'R_Head_Z_For', 'localisation': 'L_Arm_Z_For', 'movement': 'L_Head_X_For'}",localisation,"['localisation', 'movement']",L_Arm_Z_For,1,2,robot,5,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,17,,,,,,,,,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,2426.3015582999215,,,2443.1179456999525,2443.1179456999525,2443.1179456999525,2,0.6595285004004836,2443.8026262000203,2443.8026262000203,2443.8026262000203,2443.8026262000203,2443.8026262000203,2443.8026262000203,2443.8026262000203,2443.8026262000203,None,None,None,,,,2428.3890418997034,,,,,,,,2426.3015582999215,2426.3015582999215,None,,2439.5442694998346,2426.3015582999215,2426.3015582999215,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['R_Torso_Z_For', 'R_Head_Y_For', 'L_Head_Z_Back', 'R_Head_Z_For']","{'laterality': 'L_Head_Z_Back', 'localisation': 'R_Torso_Z_For', 'movement': 'R_Head_Y_For'}",laterality,"['laterality', 'localisation']",L_Head_Z_Back,2,2,robot,5,False,True,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\L_Head_Z_Back.mp4,17,,,,,,,,,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,2443.8026262000203,,,2460.6858753999695,2460.6858753999695,2460.6858753999695,3,2.2357996003702283,2462.9737416999415,2466.5808317000046,2462.9737416999415,2466.5808317000046,2462.9737416999415,2466.5808317000046,2462.9737416999415,2466.5808317000046,33.888888888888886,2.781989200040698,space,,,,2445.8900528000668,3.5555491005070508,,,,,,,2443.8026262000203,2443.8026262000203,None,,2457.0453763999976,2443.8026262000203,2443.8026262000203,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['L_Base_Z_For', 'L_Head_X_Back', 'L_Base_X_Back', 'R_Base_X_For']","{'laterality': 'R_Base_X_For', 'localisation': 'L_Head_X_Back', 'movement': 'L_Base_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Head_X_Back,1,3,robot,5,True,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4']",robot_stimuli\L_Head_X_Back.mp4,17,,,,,,,,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,2467.332323699724,,,2484.082194000017,2484.082194000017,2484.082194000017,2,2.4481081003323197,2486.5534337996505,2486.5534337996505,2486.5534337996505,2486.5534337996505,2486.5534337996505,2486.5534337996505,2486.5534337996505,2486.5534337996505,None,None,None,,,,,,,,,,,,2466.5808317000046,2466.5808317000046,space,0.7243620003573596,2480.5416419999674,,,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['R_Torso_Z_Back', 'L_Head_Z_Back', 'R_Head_X_Back', 'R_Head_Z_Back']","{'laterality': 'L_Head_Z_Back', 'localisation': 'R_Torso_Z_Back', 'movement': 'R_Head_X_Back'}",localisation,"['laterality', 'localisation', 'movement']",R_Torso_Z_Back,0,3,robot,5,False,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,17,,,,,,,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,2486.5534337996505,,,2503.436720099766,2503.436720099766,2503.436720099766,1,1.363935200497508,2504.8227959000506,2504.8227959000506,2504.8227959000506,2504.8227959000506,2504.8227959000506,2504.8227959000506,2504.8227959000506,2504.8227959000506,None,None,None,,,,2488.640944099985,,,,,,,,2486.5534337996505,2486.5534337996505,None,,2499.8128804001026,2486.5534337996505,2486.5534337996505,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['L_Arm_X_Back', 'L_Arm_Z_For', 'L_Base_X_Back', 'R_Arm_X_For']","{'laterality': 'R_Arm_X_For', 'localisation': 'L_Base_X_Back', 'movement': 'L_Arm_Z_For'}",movement,"['laterality', 'localisation', 'movement']",L_Arm_Z_For,1,3,robot,5,False,False,"['robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,17,,,,,,,,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,2504.8227959000506,,,2521.6726037999615,2521.6726037999615,2521.6726037999615,3,2.0328403003513813,2523.726632799953,2523.726632799953,2523.726632799953,2523.726632799953,2523.726632799953,2523.726632799953,2523.726632799953,2523.726632799953,None,None,None,,,,2506.910179999657,,,,,,,,2504.8227959000506,2504.8227959000506,None,,2518.0320838000625,2504.8227959000506,2504.8227959000506,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['L_Arm_X_Back', 'L_Arm_Y_For', 'L_Base_X_For', 'R_Arm_X_Back']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Base_X_For', 'movement': 'L_Arm_Y_For'}",laterality,"['laterality', 'localisation', 'movement']",R_Arm_X_Back,3,3,robot,5,False,False,"['robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,17,,,,,,,,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,2523.726632799953,,,2540.559775999747,2540.559775999747,2540.559775999747,3,3.105319600086659,2543.682573399972,2543.682573399972,2543.682573399972,2543.682573399972,2543.682573399972,2543.682573399972,2543.682573399972,2543.682573399972,None,None,None,,,,2525.8140928996727,,,,,,,,2523.726632799953,2523.726632799953,None,,2536.919313599821,2523.726632799953,2523.726632799953,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['R_Torso_Y_For', 'L_Base_Y_Back', 'L_Torso_X_For', 'L_Torso_Y_Back']","{'laterality': 'R_Torso_Y_For', 'localisation': 'L_Base_Y_Back', 'movement': 'L_Torso_X_For'}",laterality,"['laterality', 'localisation', 'movement']",R_Torso_Y_For,0,3,robot,5,False,False,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\R_Torso_Y_For.mp4,17,,,,,,,,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,2543.682573399972,,,2560.3821260998957,2560.3821260998957,2560.3821260998957,1,1.6269098003394902,2562.035367100034,2562.035367100034,2562.035367100034,2562.035367100034,2562.035367100034,2562.035367100034,2562.035367100034,2562.035367100034,None,None,None,,,,2545.770000499673,,,,,,,,2543.682573399972,2543.682573399972,None,,2556.875193399843,2543.682573399972,2543.682573399972,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['R_Base_Y_Back', 'R_Arm_Y_Back', 'R_Base_Z_For', 'L_Base_Y_Back']","{'laterality': 'L_Base_Y_Back', 'localisation': 'R_Arm_Y_Back', 'movement': 'R_Base_Z_For'}",movement,"['laterality', 'localisation', 'movement']",R_Base_Z_For,2,3,robot,5,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\R_Base_Z_For.mp4,17,,,,,,,,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,2562.035367100034,,,2578.8685165997595,2578.8685165997595,2578.8685165997595,3,1.0684880004264414,2579.9540007999167,2579.9540007999167,2579.9540007999167,2579.9540007999167,2579.9540007999167,2579.9540007999167,2579.9540007999167,2579.9540007999167,None,None,None,,,,2564.1228354000486,,,,,,,,2562.035367100034,2562.035367100034,None,,2575.2948488998227,2562.035367100034,2562.035367100034,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['L_Head_X_For', 'L_Head_Y_For', 'R_Head_Y_Back', 'L_Torso_Y_Back']","{'laterality': 'R_Head_Y_Back', 'localisation': 'L_Torso_Y_Back', 'movement': 'L_Head_X_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Torso_Y_Back,3,3,robot,5,False,False,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,17,,,,,,,,,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,2579.9540007999167,,,2596.6534898998216,2596.6534898998216,2596.6534898998216,4,1.7879957002587616,2598.4737871000543,2598.4737871000543,2598.4737871000543,2598.4737871000543,2598.4737871000543,2598.4737871000543,2598.4737871000543,2598.4737871000543,None,None,None,,,,2582.0414828998037,,,,,,,,2579.9540007999167,2579.9540007999167,None,,2593.1466661999,2579.9540007999167,2579.9540007999167,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['R_Head_Y_For', 'R_Torso_Z_For', 'R_Head_Z_Back', 'L_Head_Z_Back']","{'laterality': 'L_Head_Z_Back', 'localisation': 'R_Torso_Z_For', 'movement': 'R_Head_Y_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Head_Z_Back,3,3,robot,5,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4']",robot_stimuli\L_Head_Z_Back.mp4,17,,,,,,,,,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,2598.4737871000543,,,2615.3736935998313,2615.3736935998313,2615.3736935998313,4,1.147206200286746,2616.5426861997694,2616.5426861997694,2616.5426861997694,2616.5426861997694,2616.5426861997694,2616.5426861997694,2616.5426861997694,2616.5426861997694,None,None,None,,,,2600.561222899705,,,,,,,,2598.4737871000543,2598.4737871000543,None,,2611.7164985998534,2598.4737871000543,2598.4737871000543,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['L_Base_X_For', 'R_Base_X_For', 'R_Head_X_For', 'R_Base_Y_For']","{'laterality': 'L_Base_X_For', 'localisation': 'R_Head_X_For', 'movement': 'R_Base_Y_For'}",movement,"['laterality', 'localisation', 'movement']",R_Base_Y_For,3,3,robot,5,False,True,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\R_Base_Y_For.mp4,17,,,,,,,,,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,2616.5426861997694,,,2633.2589286998846,2633.2589286998846,2633.2589286998846,2,6.821918000467122,2640.1391636999324,2644.2638644999824,2640.1391636999324,2644.2638644999824,2640.1391636999324,2644.2638644999824,2640.1391636999324,2644.2638644999824,56.74603174603175,2.7317830002866685,space,,,,2618.6301198997535,4.053713600151241,,,,,,,2616.5426861997694,2616.5426861997694,None,,2629.618433000054,2616.5426861997694,2616.5426861997694,,,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
"['blue_top_F_45', 'red_top_N_0', 'red_left_T_45', 'red_top_B_45']","{'color': 'blue_top_F_45', 'position': 'red_left_T_45', 'orientation': 'red_top_N_0'}",orientation,['orientation'],red_top_N_0,1,1,letter,6,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,17,,,,,,,,,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,2645.482976799831,,,2656.421186399646,2656.421186399646,2656.421186399646,2,1.6514948001131415,2658.091147799976,2658.091147799976,2658.091147799976,2658.091147799976,2658.091147799976,2658.091147799976,2658.091147799976,2658.091147799976,None,None,None,,,,,,,,,,,,2644.2638644999824,2644.2638644999824,space,1.1926679001189768,,,,2654.216855299659,2656.421186399646,17,001,2024-09-10_13h07.16.541,robot_cogshifting_sign,2022.2.5,59.90186875058361,
