sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['M', 'P', 'R', 'H']",True,M,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,1674.299262300001,1675.370928800001,,,,,,,,,1677.191846900001,1677.191846900001,1677.191846900001,1677.191846900001,1677.191846900001,1677.191846900001,1677.191846900001,1677.191846900001,None,None,None,,,,,,,,,,,1664.3491584000003,1664.3491584000003,None,,1672.0867794000005,1674.299262300001,1675.370928800001,1675.370928800001,1675.370928800001,1675.370928800001,c,1.6744023999981437,1664.3491584000003,1664.3491584000003,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['M', 'W', 'N', 'K']",False,X,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,1686.9402370000007,1688.0021617000002,,,,,,,,,1690.0233831000005,1690.0233831000005,1690.0233831000005,1690.0233831000005,1690.0233831000005,1690.0233831000005,1690.0233831000005,1690.0233831000005,None,None,None,,,,,,,,,,,1677.191846900001,1677.191846900001,None,,1684.9248542000005,1686.9402370000007,1688.0021617000002,1688.0021617000002,1688.0021617000002,1688.0021617000002,n,1.8603567999998631,1677.191846900001,1677.191846900001,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['N', 'T', 'Z', 'L']",False,R,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,1699.9866675000012,1701.0532647,,,,,,,,,1702.6770400000005,1702.6770400000005,1702.6770400000005,1702.6770400000005,1702.6770400000005,1702.6770400000005,1702.6770400000005,1702.6770400000005,None,None,None,,,,,,,,,,,1690.0233831000005,1690.0233831000005,None,,1697.7629023000009,1699.9866675000012,1701.0532647,1701.0532647,1701.0532647,1701.0532647,n,1.4890667999989091,1690.0233831000005,1690.0233831000005,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['V', 'N', 'Q', 'H']",True,V,4,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,1712.8217510000013,1713.886958000001,,,,,,,,,1715.1031354000006,1715.1031354000006,1715.1031354000006,1715.1031354000006,1715.1031354000006,1715.1031354000006,1715.1031354000006,1715.1031354000006,None,None,None,,,,,,,,,,,1702.6770400000005,1702.6770400000005,None,,1710.5978471000017,1712.8217510000013,1713.886958000001,1713.886958000001,1713.886958000001,1713.886958000001,c,1.046724499998163,1702.6770400000005,1702.6770400000005,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['G', 'N', 'T', 'Q']",True,T,4,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,1724.8475153,1716.1650580000005,,,,,,,,,1727.7659632000014,1735.2202303000013,1727.7659632000014,1735.2202303000013,1727.7659632000014,1735.2202303000013,1727.7659632000014,1735.2202303000013,53.76543209876544,5.811235199998919,space,,,7.391094299999168,,,,,,,,1715.1031354000006,1715.1031354000006,None,,1722.839739500001,1724.8475153,1725.9172610000005,1725.9172610000005,1725.9172610000005,1725.9172610000005,c,1.6961929999979475,1715.1031354000006,1715.1031354000006,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['T', 'G', 'W', 'F', 'S', 'Z']",True,G,6,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,1760.091205300001,1761.1488085,,,,,,,,,1762.5781955000002,1762.5781955000002,1762.5781955000002,1762.5781955000002,1762.5781955000002,1762.5781955000002,1762.5781955000002,1762.5781955000002,None,None,None,,,,,,,,,,,1735.2202303000013,1735.2202303000013,space,11.154138899999452,1758.076218100001,1760.091205300001,1761.1488085,1761.1488085,1761.1488085,1761.1488085,c,1.336389499998404,,,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['V', 'C', 'H', 'S', 'J', 'D']",True,V,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,1776.6851070000012,1777.7493304,,,,,,,,,1779.1774921000015,1779.1774921000015,1779.1774921000015,1779.1774921000015,1779.1774921000015,1779.1774921000015,1779.1774921000015,1779.1774921000015,None,None,None,,,,,,,,,,,1762.5781955000002,1762.5781955000002,None,,1774.6750399000011,1776.6851070000012,1777.7493304,1777.7493304,1777.7493304,1777.7493304,c,1.217477999998664,1762.5781955000002,1762.5781955000002,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['N', 'X', 'B', 'T', 'M', 'L']",True,L,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,1793.2928659000008,1794.3502754,,,,,,,,,1796.5767196000015,1796.5767196000015,1796.5767196000015,1796.5767196000015,1796.5767196000015,1796.5767196000015,1796.5767196000015,1796.5767196000015,None,None,None,,,,,,,,,,,1779.1774921000015,1779.1774921000015,None,,1791.275823,1793.2928659000008,1794.3502754,1794.3502754,1794.3502754,1794.3502754,c,2.104019499996866,1779.1774921000015,1779.1774921000015,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L', 'N', 'M', 'D', 'X', 'Z']",False,V,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,1810.6922533000015,1811.7517214,,,,,,,,,1813.9757194000013,1813.9757194000013,1813.9757194000013,1813.9757194000013,1813.9757194000013,1813.9757194000013,1813.9757194000013,1813.9757194000013,None,None,None,,,,,,,,,,,1796.5767196000015,1796.5767196000015,None,,1808.673517700001,1810.6922533000015,1811.7517214,1811.7517214,1811.7517214,1811.7517214,n,2.0147098999987065,1796.5767196000015,1796.5767196000015,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['Q', 'J', 'N', 'T', 'B', 'W']",False,H,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,1828.2858995000006,1829.3487344000005,,,,,,,,,1832.5808558000008,1832.5808558000008,1832.5808558000008,1832.5808558000008,1832.5808558000008,1832.5808558000008,1832.5808558000008,1832.5808558000008,None,None,None,,,,,,,,,,,1813.9757194000013,1813.9757194000013,None,,1826.0684138000015,1828.2858995000006,1829.3487344000005,1829.3487344000005,1829.3487344000005,1829.3487344000005,n,3.1378421999979764,1813.9757194000013,1813.9757194000013,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['X', 'P', 'F', 'S', 'W', 'V']",True,W,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,1846.9294284000007,,,,,,,,,,1849.8244672,1849.8244672,1849.8244672,1849.8244672,1849.8244672,1849.8244672,1849.8244672,1849.8244672,None,None,None,,,,,,,,,,,1832.5808558000008,1832.5808558000008,None,,1844.9057923,1846.9294284000007,1847.9990451000012,1847.9990451000012,1847.9990451000012,1847.9990451000012,c,1.7681060999984766,1832.5808558000008,1832.5808558000008,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['T', 'F', 'P', 'M', 'N', 'G']",False,J,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,1863.9511393000012,1865.015573300001,,,,,,,,,1866.8454126000015,1866.8454126000015,1866.8454126000015,1866.8454126000015,1866.8454126000015,1866.8454126000015,1866.8454126000015,1866.8454126000015,None,None,None,,,,,,,,,,,1849.8244672,1849.8244672,None,,1861.9381324000005,1863.9511393000012,1865.015573300001,1865.015573300001,1865.015573300001,1865.015573300001,n,1.7672042999984114,1849.8244672,1849.8244672,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['N', 'C', 'T', 'G', 'Q', 'K']",True,C,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,1881.1615918000007,1882.2171451000013,,,,,,,,,1884.0455598000008,1884.0455598000008,1884.0455598000008,1884.0455598000008,1884.0455598000008,1884.0455598000008,1884.0455598000008,1884.0455598000008,None,None,None,,,,,,,,,,,1866.8454126000015,1866.8454126000015,None,,1878.948123600001,1881.1615918000007,1882.2171451000013,1882.2171451000013,1882.2171451000013,1882.2171451000013,c,1.6767724999972415,1866.8454126000015,1866.8454126000015,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['H', 'R', 'S', 'D', 'B', 'Q']",False,X,6,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,1897.9406176000011,1899.0013072000002,,,,,,,,,1900.8293841000013,1900.8293841000013,1900.8293841000013,1900.8293841000013,1900.8293841000013,1900.8293841000013,1900.8293841000013,1900.8293841000013,None,None,None,,,,,,,,,,,1884.0455598000008,1884.0455598000008,None,,1895.9258902000001,1897.9406176000011,1899.0013072000002,1899.0013072000002,1899.0013072000002,1899.0013072000002,n,1.789017299997795,1884.0455598000008,1884.0455598000008,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['V', 'S', 'P', 'B', 'M', 'G']",False,X,6,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,1915.1482110000015,1916.2132899000007,,,,,,,,,1919.2757672000007,1927.6965812000017,1919.2757672000007,1927.6965812000017,1919.2757672000007,1927.6965812000017,1919.2757672000007,1927.6965812000017,70.89506172839506,7.31926840000051,space,,,8.354416599997421,,,,,,,,1900.8293841000013,1900.8293841000013,None,,1912.9354982000004,1915.1482110000015,1916.2132899000007,1916.2132899000007,1916.2132899000007,1916.2132899000007,n,2.8256758999978047,1900.8293841000013,1900.8293841000013,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['K', 'Z']",True,Z,2,letter,3,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,1939.5714613,1940.632100500001,,,,,,,,,1941.8591948000012,1941.8591948000012,1941.8591948000012,1941.8591948000012,1941.8591948000012,1941.8591948000012,1941.8591948000012,1941.8591948000012,None,None,None,,,,,,,,,,,1927.6965812000017,1927.6965812000017,space,6.285770299997239,1937.3647139000004,1939.5714613,1940.632100500001,1940.632100500001,1940.632100500001,1940.632100500001,c,1.1499005999976362,,,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['J', 'N']",True,N,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,1947.4202466000006,1948.4825876000014,,,,,,,,,1949.7122803000002,1949.7122803000002,1949.7122803000002,1949.7122803000002,1949.7122803000002,1949.7122803000002,1949.7122803000002,1949.7122803000002,None,None,None,,,,,,,,,,,1941.8591948000012,1941.8591948000012,None,,1945.2026438000012,1947.4202466000006,1948.4825876000014,1948.4825876000014,1948.4825876000014,1948.4825876000014,c,1.0919659999981377,1941.8591948000012,1941.8591948000012,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['V', 'X']",True,X,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,82,82,82,,,,,,,,,,,,,,,,,1955.2596169000008,1956.3157971,,,,,,,,,1957.3386771000005,1957.3386771000005,1957.3386771000005,1957.3386771000005,1957.3386771000005,1957.3386771000005,1957.3386771000005,1957.3386771000005,None,None,None,,,,,,,,,,,1949.7122803000002,1949.7122803000002,None,,1953.0507799000006,1955.2596169000008,1956.3157971,1956.3157971,1956.3157971,1956.3157971,c,0.842986399999063,1949.7122803000002,1949.7122803000002,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['T', 'Q']",True,Q,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,83,83,83,,,,,,,,,,,,,,,,,1962.5029139000017,1963.5656341000013,,,,,,,,,1964.5878255000007,1964.5878255000007,1964.5878255000007,1964.5878255000007,1964.5878255000007,1964.5878255000007,1964.5878255000007,1964.5878255000007,None,None,None,,,,,,,,,,,1957.3386771000005,1957.3386771000005,None,,1960.4943368000004,1962.5029139000017,1963.5656341000013,1963.5656341000013,1963.5656341000013,1963.5656341000013,c,0.8162133999976504,1957.3386771000005,1957.3386771000005,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['Q', 'N']",True,Q,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,84,84,84,,,,,,,,,,,,,,,,,1969.9678980000008,1971.032343500001,,,,,,,,,1972.0574526,1972.0574526,1972.0574526,1972.0574526,1972.0574526,1972.0574526,1972.0574526,1972.0574526,None,None,None,,,,,,,,,,,1964.5878255000007,1964.5878255000007,None,,1967.7500900000014,1969.9678980000008,1971.032343500001,1971.032343500001,1971.032343500001,1971.032343500001,c,0.9023553999995784,1964.5878255000007,1964.5878255000007,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L', 'Q']",False,G,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,85,85,85,,,,,,,,,,,,,,,,,1977.445195100001,1978.5134559000016,,,,,,,,,1979.934996,1979.934996,1979.934996,1979.934996,1979.934996,1979.934996,1979.934996,1979.934996,None,None,None,,,,,,,,,,,1972.0574526,1972.0574526,None,,1975.4281364000017,1977.445195100001,1978.5134559000016,1978.5134559000016,1978.5134559000016,1978.5134559000016,n,1.3007607999988977,1972.0574526,1972.0574526,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['C', 'P']",False,K,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,86,86,86,,,,,,,,,,,,,,,,,1985.3048354000002,1986.365586,,,,,,,,,1987.5884793000005,1987.5884793000005,1987.5884793000005,1987.5884793000005,1987.5884793000005,1987.5884793000005,1987.5884793000005,1987.5884793000005,None,None,None,,,,,,,,,,,1979.934996,1979.934996,None,,1983.2957117000005,1985.3048354000002,1986.365586,1986.365586,1986.365586,1986.365586,n,1.089272199998959,1979.934996,1979.934996,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['X', 'V']",False,T,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,87,87,87,,,,,,,,,,,,,,,,,1992.9537934,1994.0158575000005,,,,,,,,,1995.4427982000016,1995.4427982000016,1995.4427982000016,1995.4427982000016,1995.4427982000016,1995.4427982000016,1995.4427982000016,1995.4427982000016,None,None,None,,,,,,,,,,,1987.5884793000005,1987.5884793000005,None,,1990.940655100001,1992.9537934,1994.0158575000005,1994.0158575000005,1994.0158575000005,1994.0158575000005,n,1.1821244999973715,1987.5884793000005,1987.5884793000005,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['P', 'C']",False,L,2,letter,3,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,2001.0355139000003,2002.0989824000008,,,,,,,,,2003.3287979000015,2003.3287979000015,2003.3287979000015,2003.3287979000015,2003.3287979000015,2003.3287979000015,2003.3287979000015,2003.3287979000015,None,None,None,,,,,,,,,,,1995.4427982000016,1995.4427982000016,None,,1998.8149135000003,2001.0355139000003,2002.0989824000008,2002.0989824000008,2002.0989824000008,2002.0989824000008,n,1.1308101999966311,1995.4427982000016,1995.4427982000016,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['K', 'D']",False,B,2,letter,3,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,89,89,89,,,,,,,,,,,,,,,,,2008.8831494000005,2009.9506231000014,,,,,,,,,2011.0111808000001,2018.096297600001,2011.0111808000001,2018.096297600001,2011.0111808000001,2018.096297600001,2011.0111808000001,2018.096297600001,40.80246913580247,5.979809300000852,space,,,7.034383699998216,,,,,,,,2003.3287979000015,2003.3287979000015,None,,2006.6694415000002,2008.8831494000005,2009.9506231000014,2009.9506231000014,2009.9506231000014,2009.9506231000014,n,0.9366784999983793,2003.3287979000015,2003.3287979000015,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Base_Z_For', 'R_Arm_Z_Back', 'L_Torso_Y_For', 'L_Torso_X_For', 'R_Head_X_Back', 'L_Arm_Y_Back']",False,R_Torso_X_For,6,robot,4,True,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\R_Torso_X_For.mp4,22,,,,,,,,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,2099.1518534000006,2100.2398524,,,,,,,,,2104.3386665000016,2104.3386665000016,2104.3386665000016,2104.3386665000016,2104.3386665000016,2104.3386665000016,2104.3386665000016,2104.3386665000016,None,None,None,,,,,,,,,,,2018.096297600001,2018.096297600001,space,57.710258999999496,,,,2100.2398524,2100.2398524,2100.2398524,n,4.061995399997613,,,2095.5217078000005,2100.2398524,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Head_Z_For', 'L_Torso_Y_For', 'L_Arm_Y_For', 'L_Arm_Z_Back', 'L_Arm_X_For', 'R_Arm_Z_Back']",False,L_Head_X_Back,6,robot,4,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,22,,,,,,,,,,,,,0,91,91,91,,,,,,,,,,,,,,,,,2127.6652938000007,2105.4208560000006,,,,,,,,,2132.3941041000016,2132.3941041000016,2132.3941041000016,2132.3941041000016,2132.3941041000016,2132.3941041000016,2132.3941041000016,2132.3941041000016,None,None,None,,,,,,,,,,,2104.3386665000016,2104.3386665000016,None,,,,,2128.7558274000003,2128.7558274000003,2128.7558274000003,n,2.6736327999988134,2104.3386665000016,2104.3386665000016,2124.034779200001,2128.7558274000003,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Base_Y_Back', 'R_Arm_Y_Back', 'L_Head_X_Back', 'L_Arm_Z_For', 'L_Base_Z_For', 'L_Base_Y_For']",False,R_Torso_Z_For,6,robot,4,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\R_Torso_Z_For.mp4,22,,,,,,,,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,2155.6192365000006,2156.7079531,,,,,,,,,2163.4882436000007,2163.4882436000007,2163.4882436000007,2163.4882436000007,2163.4882436000007,2163.4882436000007,2163.4882436000007,2163.4882436000007,None,None,None,,,,,,,,,,,2132.3941041000016,2132.3941041000016,None,,,,,2156.7079531,2156.7079531,2156.7079531,n,6.746524299998782,2132.3941041000016,2132.3941041000016,2152.0884103000008,2156.7079531,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Base_Y_Back', 'L_Torso_Y_Back', 'L_Torso_X_For', 'R_Head_X_Back', 'R_Base_X_For', 'R_Arm_Y_Back']",False,R_Arm_X_For,6,robot,4,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\R_Arm_X_For.mp4,22,,,,,,,,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,2186.5859409000004,2187.6736317000014,,,,,,,,,2191.4388316000004,2191.4388316000004,2191.4388316000004,2191.4388316000004,2191.4388316000004,2191.4388316000004,2191.4388316000004,2191.4388316000004,None,None,None,,,,,,,,,,,2163.4882436000007,2163.4882436000007,None,,,,,2187.6736317000014,2187.6736317000014,2187.6736317000014,n,3.7247286999972857,2163.4882436000007,2163.4882436000007,2182.953535800001,2187.6736317000014,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
