subject,stimuli,condition,correct,f1,rt,rsme
15,letter,1,1.0,1.0,0.7351289555533893,34.68253968253968
15,letter,2,0.9629629629629629,0.9628482972136223,1.5907595777815138,52.46031746031746
15,letter,3,1.0,1.0,2.3096710369508298,51.455026455026456
15,robot,1,0.9629629629629629,0.9803921568627452,0.8343069851570936,44.78835978835979
15,robot,2,0.9629629629629629,0.9628482972136223,1.843157399997667,59.86772486772486
15,robot,3,0.8888888888888888,0.887962962962963,3.075893481468989,76.58730158730158
16,letter,1,1.0,1.0,0.5978888555395382,8.65079365079365
16,letter,2,1.0,1.0,1.3104256851840075,20.608465608465607
16,letter,3,1.0,1.0,1.6823899037101202,40.82010582010582
16,robot,1,0.8888888888888888,0.8982456140350878,0.9772227333203234,20.60846560846561
16,robot,2,0.7777777777777778,0.8154761904761906,1.5059523963438417,49.92063492063492
16,robot,3,0.8888888888888888,0.8982456140350878,2.253138651864396,80.87301587301586
17,letter,1,0.9629629629629629,0.9628482972136223,0.5301706114335468,21.084656084656082
17,letter,2,0.8148148148148148,0.8269980506822612,1.1848012003185298,27.116402116402114
17,letter,3,0.9629629629629629,0.9628482972136223,1.573724667041528,26.90476190476191
17,robot,1,0.7777777777777778,0.782843137254902,0.6916331966166143,30.07936507936508
17,robot,2,0.7407407407407408,0.7354497354497355,1.5926204151646406,31.61375661375661
17,robot,3,0.7037037037037037,0.7037037037037037,2.3551047669758125,44.8941798941799
18,letter,1,0.8518518518518517,0.8640350877192983,0.5269890258054214,28.915343915343914
18,letter,2,0.8888888888888888,0.9212962962962963,1.382959874001918,42.77777777777778
18,letter,3,0.7777777777777777,0.7929824561403508,2.549701062841686,53.35978835978836
18,robot,1,0.9629629629629629,0.9628482972136223,0.5168356221100247,45.15873015873016
18,robot,2,0.6666666666666666,0.6771072065189712,3.3603695406475,55.42328042328043
18,robot,3,0.6296296296296297,0.662962962962963,3.215006077627617,65.21164021164022
19,letter,1,1.0,1.0,0.4951177851676389,15.317460317460316
19,letter,2,0.8888888888888888,0.9040247678018577,1.5058971481501229,52.24867724867725
19,letter,3,0.8148148148148149,0.8102240896358545,2.0054673073571867,87.01058201058201
19,robot,1,1.0,1.0,0.4346569554914755,22.089947089947092
19,robot,2,0.8888888888888888,0.9057017543859649,1.4813393370627805,77.11640211640213
19,robot,3,0.7777777777777777,0.7942028985507247,2.1587147000590683,110.97883597883599
20,letter,1,1.0,1.0,0.9068712852205392,15.634920634920634
20,letter,2,0.9259259259259259,0.9250000000000002,3.5367703888634288,86.48148148148148
20,letter,3,0.8148148148148149,0.8501810080757449,3.413460733368993,86.53439153439155
20,robot,1,1.0,1.0,0.8998059925485264,39.338624338624335
20,robot,2,0.7777777777777777,0.7899610136452241,3.9538290370428175,96.37566137566137
20,robot,3,0.6296296296296297,0.6377708978328173,4.838737677731034,103.09523809523809
21,letter,1,1.0,1.0,0.3221722925771717,12.883597883597881
21,letter,2,1.0,1.0,1.4405485259162054,32.195767195767196
21,letter,3,1.0,1.0,2.2826860442550645,34.84126984126984
21,robot,1,0.9629629629629629,0.9628482972136223,0.44528498869665245,31.666666666666668
21,robot,2,0.8888888888888888,0.8907235408783397,3.1307094222693532,59.17989417989418
21,robot,3,0.8148148148148149,0.8741228070175439,4.45862550733404,57.75132275132275
22,letter,1,0.7777777777777777,0.7919103313840156,0.615547377202246,59.3915343915344
22,letter,2,0.6666666666666666,0.6900584795321637,5.077361740137416,80.71428571428571
22,letter,3,0.5555555555555555,0.5874183006535948,4.045289388271393,93.04232804232804
22,robot,1,0.6666666666666666,0.7314814814814815,1.8871402327592175,81.08465608465609
22,robot,2,0.4444444444444444,0.49150326797385624,3.1725699623563774,95.79365079365078
22,robot,3,0.3333333333333333,0.35516569200779724,3.9742053920334137,95.21164021164022
23,letter,1,0.9629629629629629,0.9628482972136223,0.7112681847755555,21.084656084656086
23,letter,2,0.8518518518518517,0.8486772486772486,3.050708462415194,66.53439153439153
23,letter,3,0.7777777777777777,0.7727272727272728,4.874739614315331,92.03703703703702
23,robot,1,0.8518518518518517,0.8473684210526317,2.1319898550433143,30.02645502645502
23,robot,2,0.7777777777777778,0.775,3.389498736605876,73.73015873015873
23,robot,3,0.5925925925925926,0.5832658569500675,4.8216660143117664,92.3015873015873
