sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,key.rt,block_intro_text.stopped,block_intro_key.stopped,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,49.88174219999996,49.88174219999996,f,385.87856020000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
,,,,,,,,,,,,,,,,,,,,,,,,,435.8212388000002,435.8212388000002,space,45.86080769999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_X_For,False,2,robot,3,False,False,robot_stimuli\R_Base_X_For.mp4,1,,,,,,,,,0,868,868,868,,,,,,,,,,,,,4975.6388028,4976.7205578,,,,,,,4980.3647331,4980.3647331,4980.3647331,4980.3647331,4980.3647331,4980.3647331,4980.3647331,4980.3647331,None,None,None,,,,,,,,,,,4975.6388028,4975.6388028,None,,4976.7205578,4976.7205578,n,0.2821440999996412,4975.6388028,4975.6388028,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_Z_Back,True,2,robot,3,False,False,robot_stimuli\L_Torso_Z_Back.mp4,1,,,,,,,,,0,869,869,869,,,,,,,,,,,,,4980.3647331,4981.4536947,,,,,,,4985.101682,4985.101682,4985.101682,4985.101682,4985.101682,4985.101682,4985.101682,4985.101682,None,None,None,,,,,,,,,,,4980.3647331,4980.3647331,None,,4981.4536947,4981.4536947,n,0.397041100000024,4980.3647331,4980.3647331,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_Z_For,False,2,robot,3,False,False,robot_stimuli\R_Arm_Z_For.mp4,1,,,,,,,,,0,870,870,870,,,,,,,,,,,,,4985.101682,4986.1833523000005,,,,,,,4989.8231194,4989.8231194,4989.8231194,4989.8231194,4989.8231194,4989.8231194,4989.8231194,4989.8231194,None,None,None,,,,,,,,,,,4985.101682,4985.101682,None,,4986.1833523000005,4986.1833523000005,n,0.34680979999939154,4985.101682,4985.101682,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Head_X_Back,False,2,robot,3,False,False,robot_stimuli\R_Head_X_Back.mp4,1,,,,,,,,,0,871,871,871,,,,,,,,,,,,,4989.8231194,4990.9016081,,,,,,,4994.5403022,4994.5403022,4994.5403022,4994.5403022,4994.5403022,4994.5403022,4994.5403022,4994.5403022,None,None,None,,,,,,,,,,,4989.8231194,4989.8231194,None,,4990.9016081,4990.9016081,None,,4989.8231194,4989.8231194,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_X_Back,False,2,robot,3,False,False,robot_stimuli\L_Head_X_Back.mp4,1,,,,,,,,,0,872,872,872,,,,,,,,,,,,,4994.5403022,4995.6223714,,,,,,,4999.2695957,4999.2695957,4999.2695957,4999.2695957,4999.2695957,4999.2695957,4999.2695957,4999.2695957,None,None,None,,,,,,,,,,,4994.5403022,4994.5403022,None,,4995.6223714,4995.6223714,n,0.1483561999993981,4994.5403022,4994.5403022,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_Y_For,False,2,robot,3,False,False,robot_stimuli\L_Arm_Y_For.mp4,1,,,,,,,,,0,873,873,873,,,,,,,,,,,,,4999.2695957,5000.3489914,,,,,,,5003.9881145,5003.9881145,5003.9881145,5003.9881145,5003.9881145,5003.9881145,5003.9881145,5003.9881145,None,None,None,,,,,,,,,,,4999.2695957,4999.2695957,None,,5000.3489914,5000.3489914,n,1.8609070000002248,4999.2695957,4999.2695957,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_Z_Back,False,2,robot,3,False,False,robot_stimuli\L_Arm_Z_Back.mp4,1,,,,,,,,,0,874,874,874,,,,,,,,,,,,,5003.9881145,5005.0714892,,,,,,,5008.7213046,5008.7213046,5008.7213046,5008.7213046,5008.7213046,5008.7213046,5008.7213046,5008.7213046,None,None,None,,,,,,,,,,,5003.9881145,5003.9881145,None,,5005.0714892,5005.0714892,n,0.5062573999994129,5003.9881145,5003.9881145,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_Y_For,True,2,robot,3,False,False,robot_stimuli\L_Arm_Y_For.mp4,1,,,,,,,,,0,875,875,875,,,,,,,,,,,,,5008.7213046,5009.8054476,,,,,,,5013.4556795,5013.4556795,5013.4556795,5013.4556795,5013.4556795,5013.4556795,5013.4556795,5013.4556795,None,None,None,,,,,,,,,,,5008.7213046,5008.7213046,None,,5009.8054476,5009.8054476,n,0.6690653999994538,5008.7213046,5008.7213046,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Z_For,False,2,robot,3,False,False,robot_stimuli\L_Head_Z_For.mp4,1,,,,,,,,,0,876,876,876,,,,,,,,,,,,,5013.4556795,5014.538195,,,,,,,5018.1860824000005,5018.1860824000005,5018.1860824000005,5018.1860824000005,5018.1860824000005,5018.1860824000005,5018.1860824000005,5018.1860824000005,None,None,None,,,,,,,,,,,5013.4556795,5013.4556795,None,,5014.538195,5014.538195,n,0.23989519999940967,5013.4556795,5013.4556795,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_Y_Back,False,2,robot,3,False,False,robot_stimuli\L_Base_Y_Back.mp4,1,,,,,,,,,0,877,877,877,,,,,,,,,,,,,5018.1860824000005,5019.2723641,,,,,,,5022.9555433000005,5022.9555433000005,5022.9555433000005,5022.9555433000005,5022.9555433000005,5022.9555433000005,5022.9555433000005,5022.9555433000005,None,None,None,,,,,,,,,,,5018.1860824000005,5018.1860824000005,None,,5019.2723641,5019.2723641,n,2.0658095999997386,5018.1860824000005,5018.1860824000005,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_Z_Back,False,2,robot,3,False,False,robot_stimuli\L_Arm_Z_Back.mp4,1,,,,,,,,,0,878,878,878,,,,,,,,,,,,,5022.9555433000005,5024.0351515,,,,,,,5027.6831867,5027.6831867,5027.6831867,5027.6831867,5027.6831867,5027.6831867,5027.6831867,5027.6831867,None,None,None,,,,,,,,,,,5022.9555433000005,5022.9555433000005,None,,5024.0351515,5024.0351515,n,1.087445099999968,5022.9555433000005,5022.9555433000005,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_Y_Back,True,2,robot,3,False,False,robot_stimuli\L_Base_Y_Back.mp4,1,,,,,,,,,0,879,879,879,,,,,,,,,,,,,5027.6831867,5028.7697747,,,,,,,5032.4509233,5032.4509233,5032.4509233,5032.4509233,5032.4509233,5032.4509233,5032.4509233,5032.4509233,None,None,None,,,,,,,,,,,5027.6831867,5027.6831867,None,,5028.7697747,5028.7697747,n,1.448895999999877,5027.6831867,5027.6831867,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_Z_For,False,2,robot,3,False,False,robot_stimuli\R_Base_Z_For.mp4,1,,,,,,,,,0,880,880,880,,,,,,,,,,,,,5032.4509233,5033.5379497,,,,,,,5037.1840579,5037.1840579,5037.1840579,5037.1840579,5037.1840579,5037.1840579,5037.1840579,5037.1840579,None,None,None,,,,,,,,,,,5032.4509233,5032.4509233,None,,5033.5379497,5033.5379497,n,1.05624699999953,5032.4509233,5032.4509233,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_X_For,False,2,robot,3,False,False,robot_stimuli\R_Torso_X_For.mp4,1,,,,,,,,,0,881,881,881,,,,,,,,,,,,,5037.1840579,5038.2670849,,,,,,,5041.9156410000005,5041.9156410000005,5041.9156410000005,5041.9156410000005,5041.9156410000005,5041.9156410000005,5041.9156410000005,5041.9156410000005,None,None,None,,,,,,,,,,,5037.1840579,5037.1840579,None,,5038.2670849,5038.2670849,n,1.2551424999992378,5037.1840579,5037.1840579,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_X_Back,False,2,robot,3,False,False,robot_stimuli\L_Arm_X_Back.mp4,1,,,,,,,,,0,882,882,882,,,,,,,,,,,,,5041.9156410000005,5043.0013462,,,,,,,5046.6511003,5046.6511003,5046.6511003,5046.6511003,5046.6511003,5046.6511003,5046.6511003,5046.6511003,None,None,None,,,,,,,,,,,5041.9156410000005,5041.9156410000005,None,,5043.0013462,5043.0013462,n,1.1373352000000523,5041.9156410000005,5041.9156410000005,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_X_For,False,2,robot,3,False,False,robot_stimuli\L_Torso_X_For.mp4,1,,,,,,,,,0,883,883,883,,,,,,,,,,,,,5046.6511003,5047.7382464,,,,,,,5051.3864478000005,5051.3864478000005,5051.3864478000005,5051.3864478000005,5051.3864478000005,5051.3864478000005,5051.3864478000005,5051.3864478000005,None,None,None,,,,,,,,,,,5046.6511003,5046.6511003,None,,5047.7382464,5047.7382464,n,1.0172219999994923,5046.6511003,5046.6511003,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_Y_Back,False,2,robot,3,False,False,robot_stimuli\R_Arm_Y_Back.mp4,1,,,,,,,,,0,884,884,884,,,,,,,,,,,,,5051.3864478000005,5052.4704868,,,,,,,5056.1181406,5056.1181406,5056.1181406,5056.1181406,5056.1181406,5056.1181406,5056.1181406,5056.1181406,None,None,None,,,,,,,,,,,5051.3864478000005,5051.3864478000005,None,,5052.4704868,5052.4704868,n,1.5479203999993842,5051.3864478000005,5051.3864478000005,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_X_Back,False,2,robot,3,False,False,robot_stimuli\L_Base_X_Back.mp4,1,,,,,,,,,0,885,885,885,,,,,,,,,,,,,5056.1181406,5057.2004816,,,,,,,5060.8385753,5060.8385753,5060.8385753,5060.8385753,5060.8385753,5060.8385753,5060.8385753,5060.8385753,None,None,None,,,,,,,,,,,5056.1181406,5056.1181406,None,,5057.2004816,5057.2004816,n,1.6254630999992514,5056.1181406,5056.1181406,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_X_Back,False,2,robot,3,False,False,robot_stimuli\R_Torso_X_Back.mp4,1,,,,,,,,,0,886,886,886,,,,,,,,,,,,,5060.8385753,5061.9197753,,,,,,,5065.5700174,5065.5700174,5065.5700174,5065.5700174,5065.5700174,5065.5700174,5065.5700174,5065.5700174,None,None,None,,,,,,,,,,,5060.8385753,5060.8385753,None,,5061.9197753,5061.9197753,n,1.0022005999990142,5060.8385753,5060.8385753,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Head_X_For,False,2,robot,3,False,False,robot_stimuli\R_Head_X_For.mp4,1,,,,,,,,,0,887,887,887,,,,,,,,,,,,,5065.5700174,5066.6511582,,,,,,,5070.2899756,5070.2899756,5070.2899756,5070.2899756,5070.2899756,5070.2899756,5070.2899756,5070.2899756,None,None,None,,,,,,,,,,,5065.5700174,5065.5700174,None,,5066.6511582,5066.6511582,n,0.46295550000013463,5065.5700174,5065.5700174,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_X_Back,True,2,robot,3,False,False,robot_stimuli\R_Torso_X_Back.mp4,1,,,,,,,,,0,888,888,888,,,,,,,,,,,,,5070.2899756,5071.370106,,,,,,,5075.0195677,5075.0195677,5075.0195677,5075.0195677,5075.0195677,5075.0195677,5075.0195677,5075.0195677,None,None,None,,,,,,,,,,,5070.2899756,5070.2899756,None,,5071.370106,5071.370106,n,0.9123902000001181,5070.2899756,5070.2899756,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_Z_For,False,2,robot,3,False,False,robot_stimuli\L_Base_Z_For.mp4,1,,,,,,,,,0,889,889,889,,,,,,,,,,,,,5075.0195677,5076.1070592,,,,,,,5079.7480345,5079.7480345,5079.7480345,5079.7480345,5079.7480345,5079.7480345,5079.7480345,5079.7480345,None,None,None,,,,,,,,,,,5075.0195677,5075.0195677,None,,5076.1070592,5076.1070592,n,3.3431318999992072,5075.0195677,5075.0195677,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_X_Back,True,2,robot,3,False,False,robot_stimuli\R_Torso_X_Back.mp4,1,,,,,,,,,0,890,890,890,,,,,,,,,,,,,5079.7480345,5080.8334212,,,,,,,5084.4722878,5084.4722878,5084.4722878,5084.4722878,5084.4722878,5084.4722878,5084.4722878,5084.4722878,None,None,None,,,,,,,,,,,5079.7480345,5079.7480345,None,,5080.8334212,5080.8334212,n,1.1448725999998715,5079.7480345,5079.7480345,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_Y_Back,False,2,robot,3,False,False,robot_stimuli\R_Torso_Y_Back.mp4,1,,,,,,,,,0,891,891,891,,,,,,,,,,,,,5084.4722878,5085.556807,,,,,,,5089.2085607,5089.2085607,5089.2085607,5089.2085607,5089.2085607,5089.2085607,5089.2085607,5089.2085607,None,None,None,,,,,,,,,,,5084.4722878,5084.4722878,None,,5085.556807,5085.556807,n,0.7578051000000414,5084.4722878,5084.4722878,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_X_Back,True,2,robot,3,False,False,robot_stimuli\R_Torso_X_Back.mp4,1,,,,,,,,,0,892,892,892,,,,,,,,,,,,,5089.2085607,,,,,,,,5093.9589079,5093.9589079,5093.9589079,5093.9589079,5093.9589079,5093.9589079,5093.9589079,5093.9589079,None,None,None,,,,,,,,,,,5089.2085607,5089.2085607,None,,5090.3155466,5090.3155466,n,0.5022048999999242,5089.2085607,5089.2085607,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Y_For,False,2,robot,3,False,False,robot_stimuli\L_Head_Y_For.mp4,1,,,,,,,,,0,893,893,893,,,,,,,,,,,,,5093.9589079,,,,,,,,5098.6985696,5098.6985696,5098.6985696,5098.6985696,5098.6985696,5098.6985696,5098.6985696,5098.6985696,None,None,None,,,,,,,,,,,5093.9589079,5093.9589079,None,,5095.0669834,5095.0669834,n,0.8315345000000889,5093.9589079,5093.9589079,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_X_Back,True,2,robot,3,False,False,robot_stimuli\R_Torso_X_Back.mp4,1,,,,,,,,,0,894,894,894,,,,,,,,,,,,,5098.6985696,5099.7827879,,,,,,,5103.4209674,5103.4209674,5103.4209674,5103.4209674,5103.4209674,5103.4209674,5103.4209674,5103.4209674,None,None,None,,,,,,,,,,,5098.6985696,5098.6985696,None,,5099.7827879,5099.7827879,n,0.9871436000003087,5098.6985696,5098.6985696,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_Z_For,False,2,robot,3,False,False,robot_stimuli\L_Base_Z_For.mp4,1,,,,,,,,,0,895,895,895,,,,,,,,,,,,,5103.4209674,5104.5002421,,,,,,,5108.137838,5108.137838,5108.137838,5108.137838,5108.137838,5108.137838,5108.137838,5108.137838,None,None,None,,,,,,,,,,,5103.4209674,5103.4209674,None,,5104.5002421,5104.5002421,n,0.5822755999997753,5103.4209674,5103.4209674,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_X_Back,False,2,robot,3,False,False,robot_stimuli\L_Torso_X_Back.mp4,1,,,,,,,,,0,896,896,896,,,,,,,,,,,,,5108.137838,5109.2162076,,,,,,,5112.8547089,5112.8547089,5112.8547089,5112.8547089,5112.8547089,5112.8547089,5112.8547089,5112.8547089,None,None,None,,,,,,,,,,,5108.137838,5108.137838,None,,5109.2162076,5109.2162076,n,1.4750108999996883,5108.137838,5108.137838,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_X_Back,False,2,robot,3,False,False,robot_stimuli\L_Arm_X_Back.mp4,1,,,,,,,,,0,897,897,897,,,,,,,,,,,,,5112.8547089,5113.9371899,,,,,,,5117.5855462,5117.5855462,5117.5855462,5117.5855462,5117.5855462,5117.5855462,5117.5855462,5117.5855462,None,None,None,,,,,,,,,,,5112.8547089,5112.8547089,None,,5113.9371899,5113.9371899,n,1.7536274999993111,5112.8547089,5112.8547089,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Z_Back,False,2,robot,3,False,False,robot_stimuli\L_Head_Z_Back.mp4,1,,,,,,,,,0,898,898,898,,,,,,,,,,,,,5117.5855462,5118.6656454,,,,,,,5122.3021678000005,5122.3021678000005,5122.3021678000005,5122.3021678000005,5122.3021678000005,5122.3021678000005,5122.3021678000005,5122.3021678000005,None,None,None,,,,,,,,,,,5117.5855462,5117.5855462,None,,5118.6656454,5118.6656454,n,1.0976182000003973,5117.5855462,5117.5855462,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_Z_For,False,2,robot,3,False,True,robot_stimuli\R_Torso_Z_For.mp4,1,,,,,,,,,0,899,899,899,,,,,,,,,,,,,5122.3021678000005,5123.3868335,,,,,,,5127.0699057,5131.6516225000005,5127.0699057,5131.6516225000005,5127.0699057,5131.6516225000005,5127.0699057,5131.6516225000005,55.7716049382716,4.094941899999867,space,,,,4.532218999999714,,,,,,,5122.3021678000005,5122.3021678000005,None,,5123.3868335,5123.3868335,n,0.9190883999999642,5122.3021678000005,5122.3021678000005,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
K,False,3,letter,4,True,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,900,900,900,,,,,,,,,,,,,5204.4063493,5205.4636147,,,,,,,5207.6857279,5207.6857279,5207.6857279,5207.6857279,5207.6857279,5207.6857279,5207.6857279,5207.6857279,None,None,None,,,,,,,,,,,5131.6516225000005,5131.6516225000005,space,72.72742509999989,,5205.4636147,n,1.0829962999996496,,,5205.4636147,5207.6857279,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
K,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,901,901,901,,,,,,,,,,,,,5207.6857279,5208.7415109,,,,,,,5210.9721627,5210.9721627,5210.9721627,5210.9721627,5210.9721627,5210.9721627,5210.9721627,5210.9721627,None,None,None,,,,,,,,,,,5207.6857279,5207.6857279,None,,,5208.7415109,n,0.38055769999937183,5207.6857279,5207.6857279,5208.7415109,5210.9721627,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
S,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,902,902,902,,,,,,,,,,,,,5210.9721627,5212.0286913,,,,,,,5214.252343,5214.252343,5214.252343,5214.252343,5214.252343,5214.252343,5214.252343,5214.252343,None,None,None,,,,,,,,,,,5210.9721627,5210.9721627,None,,,5212.0286913,n,0.4061197999999422,5210.9721627,5210.9721627,5212.0286913,5214.252343,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
C,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,903,903,903,,,,,,,,,,,,,5214.252343,5215.30966,,,,,,,5217.5375136,5217.5375136,5217.5375136,5217.5375136,5217.5375136,5217.5375136,5217.5375136,5217.5375136,None,None,None,,,,,,,,,,,5214.252343,5214.252343,None,,,5215.30966,n,0.5004978999995728,5214.252343,5214.252343,5215.30966,5217.5375136,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
F,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,904,904,904,,,,,,,,,,,,,5217.5375136,5218.5940054,,,,,,,5220.6239565,5220.6239565,5220.6239565,5220.6239565,5220.6239565,5220.6239565,5220.6239565,5220.6239565,None,None,None,,,,,,,,,,,5217.5375136,5217.5375136,None,,,5218.5940054,n,0.9043861000000106,5217.5375136,5217.5375136,5218.5940054,5220.6239565,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
J,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,905,905,905,,,,,,,,,,,,,5220.6239565,5221.6771236,,,,,,,5223.7078632,5223.7078632,5223.7078632,5223.7078632,5223.7078632,5223.7078632,5223.7078632,5223.7078632,None,None,None,,,,,,,,,,,5220.6239565,5220.6239565,None,,,5221.6771236,n,0.7089178999995056,5220.6239565,5220.6239565,5221.6771236,5223.7078632,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
C,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,906,906,906,,,,,,,,,,,,,5223.7078632,,,,,,,,5227.0056138,5227.0056138,5227.0056138,5227.0056138,5227.0056138,5227.0056138,5227.0056138,5227.0056138,None,None,None,,,,,,,,,,,5223.7078632,5223.7078632,None,,,5224.7760439,n,0.370314399999188,5223.7078632,5223.7078632,5224.7760439,5227.0056138,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
B,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,907,907,907,,,,,,,,,,,,,5227.0056138,5228.0623159,,,,,,,5230.0852302,5230.0852302,5230.0852302,5230.0852302,5230.0852302,5230.0852302,5230.0852302,5230.0852302,None,None,None,,,,,,,,,,,5227.0056138,5227.0056138,None,,,5228.0623159,n,0.5085373000001709,5227.0056138,5227.0056138,5228.0623159,5230.0852302,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
B,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,908,908,908,,,,,,,,,,,,,5230.0852302,5231.1426010000005,,,,,,,5233.1763383,5233.1763383,5233.1763383,5233.1763383,5233.1763383,5233.1763383,5233.1763383,5233.1763383,None,None,None,,,,,,,,,,,5230.0852302,5230.0852302,None,,,5231.1426010000005,n,0.27550669999982347,5230.0852302,5230.0852302,5231.1426010000005,5233.1763383,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
G,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,909,909,909,,,,,,,,,,,,,5233.1763383,,,,,,,,5236.2767975,5236.2767975,5236.2767975,5236.2767975,5236.2767975,5236.2767975,5236.2767975,5236.2767975,None,None,None,,,,,,,,,,,5233.1763383,5233.1763383,None,,,5234.2442524,n,0.7092450999998618,5233.1763383,5233.1763383,5234.2442524,5236.2767975,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
H,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,910,910,910,,,,,,,,,,,,,5236.2767975,5237.3435994,,,,,,,5239.372351,5239.372351,5239.372351,5239.372351,5239.372351,5239.372351,5239.372351,5239.372351,None,None,None,,,,,,,,,,,5236.2767975,5236.2767975,None,,,5237.3435994,n,0.547002600000269,5236.2767975,5236.2767975,5237.3435994,5239.372351,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
X,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,911,911,911,,,,,,,,,,,,,5239.372351,5240.427224,,,,,,,5242.4603477,5242.4603477,5242.4603477,5242.4603477,5242.4603477,5242.4603477,5242.4603477,5242.4603477,None,None,None,,,,,,,,,,,5239.372351,5239.372351,None,,,5240.427224,n,0.31886709999980667,5239.372351,5239.372351,5240.427224,5242.4603477,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
G,True,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,912,912,912,,,,,,,,,,,,,5242.4603477,5243.5272836,,,,,,,5245.5637851,5245.5637851,5245.5637851,5245.5637851,5245.5637851,5245.5637851,5245.5637851,5245.5637851,None,None,None,,,,,,,,,,,5242.4603477,5242.4603477,None,,,5243.5272836,n,0.2675716999992801,5242.4603477,5242.4603477,5243.5272836,5245.5637851,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
M,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,913,913,913,,,,,,,,,,,,,5245.5637851,5246.6280486,,,,,,,5248.8593253,5248.8593253,5248.8593253,5248.8593253,5248.8593253,5248.8593253,5248.8593253,5248.8593253,None,None,None,,,,,,,,,,,5245.5637851,5245.5637851,None,,,5246.6280486,n,0.27056999999967957,5245.5637851,5245.5637851,5246.6280486,5248.8593253,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
D,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,914,914,914,,,,,,,,,,,,,5248.8593253,,,,,,,,5251.9600067,5251.9600067,5251.9600067,5251.9600067,5251.9600067,5251.9600067,5251.9600067,5251.9600067,None,None,None,,,,,,,,,,,5248.8593253,5248.8593253,None,,,5249.9272724,n,0.6189606999996613,5248.8593253,5248.8593253,5249.9272724,5251.9600067,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
M,False,3,letter,4,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,915,915,915,,,,,,,,,,,,,5251.9600067,5253.0290871,,,,,,,5255.0559401,5255.0559401,5255.0559401,5255.0559401,5255.0559401,5255.0559401,5255.0559401,5255.0559401,None,None,None,,,,,,,,,,,5251.9600067,5251.9600067,None,,,5253.0290871,n,0.40612959999998566,5251.9600067,5251.9600067,5253.0290871,5255.0559401,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
